ID,First_Name,Last_Name,Gender,DOB,Age,Organisation,Rank,Operational_Region,Operational_City,ChildID
Cam0000965,Silvio,Rossi,M,09/01/1997,25,Camorra,Capo,Campania,Caserta,
Cam0001313,Sara,Rossi,F,31/03/1959,63,Camorra,Capo,Campania,Caserta,
Cam0005414,Andrea,Rossi,M,19/05/1991,30,Camorra,Soldier,Campania,Caserta,
Cam0003712,Massimo,Rossi,M,18/08/1978,43,Camorra,Soldier,Campania,Salerno,Cam0000965
Cam0001305,Tommaso,Rossi,M,07/11/1977,44,Camorra,Capo,Campania,Benevento,Cam0000965
Cam0005535,Cecilia,Rossi,F,08/06/1961,60,Camorra,Soldier,Campania,Salerno,Cam0005414
Cam0002501,Walter,Rossi,M,10/04/1990,32,Camorra,Soldier,Campania,Benevento,
Cam0004280,Simone,Rossi,M,27/04/1991,30,Camorra,Soldier,Campania,Naples,
Cam0001228,Marcello,Rossi,M,07/08/1970,51,Camorra,Capo,Campania,Naples,
Cam0000981,Alessio,Rossi,M,05/05/1963,58,Camorra,Capo,Campania,Salerno,Cam0002501
Cam0005424,Saverio,Rossi,M,20/11/1976,45,Camorra,Soldier,Campania,Salerno,
Cam0001283,Tullio,Rossi,M,14/05/1963,58,Camorra,Capo,Campania,Salerno,Cam0004280
Cam0002065,Edoardo,Rossi,M,06/12/1988,33,Camorra,Soldier,Campania,Benevento,
Cam0001627,Luca,Rossi,M,06/05/1990,31,Camorra,Capo,Campania,Naples,
Cam0005372,Mirco,Rossi,M,25/02/1971,51,Camorra,Soldier,Campania,Benevento,
Cam0003801,Giulio,Rossi,M,16/07/1951,70,Camorra,Soldier,Campania,Naples,Cam0002065
Cam0004809,Ezio,Rossi,M,11/05/1981,40,Camorra,Soldier,Campania,Avellino,
Cam0000711,Alfredo,Rossi,M,22/10/1970,51,Camorra,Capo,Campania,Caserta,Cam0001627
Cam0005225,Saverio,Rossi,M,13/07/1948,73,Camorra,Soldier,Campania,Caserta,Cam0005372
Cam0004269,Eva,Rossi,F,05/06/1986,35,Camorra,Soldier,Campania,Naples,
Cam0005158,Ugo,Rossi,M,13/12/1973,48,Camorra,Soldier,Campania,Naples,
Cam0002464,Tullio,Rossi,M,17/03/1976,46,Camorra,Soldier,Campania,Naples,
Cam0001205,Gabriele,Rossi,M,07/11/1951,70,Camorra,Capo,Campania,Salerno,Cam0004269
Cam0003659,Matteo,Rossi,M,13/05/1984,37,Camorra,Soldier,Campania,Naples,
Cam0005059,Alessio,Rossi,M,27/06/1988,33,Camorra,Soldier,Campania,Benevento,
Cam0002358,Stefano,Rossi,M,26/04/1960,61,Camorra,Soldier,Campania,Benevento,
Cam0002187,Renato,Rossi,M,16/06/1992,29,Camorra,Soldier,Campania,Avellino,
Cam0003781,Cristian,Rossi,M,20/07/1956,65,Camorra,Soldier,Campania,Benevento,Cam0003659
Cam0002009,Fulvio,Rossi,M,11/08/1959,62,Camorra,Soldier,Campania,Salerno,Cam0005059
Cam0002032,Samuele,Rossi,M,26/12/1991,30,Camorra,Soldier,Campania,Avellino,
Cam0004340,Valentino,Rossi,M,10/01/1963,59,Camorra,Soldier,Campania,Naples,Cam0002187
Cam0004690,Tullio,Rossi,M,13/09/2003,18,Camorra,Soldier,Campania,Avellino,
Cam0003771,Nicola,Rossi,M,06/11/1961,60,Camorra,Soldier,Campania,Naples,Cam0002032
Cam0004525,Cecilia,Rossi,F,28/07/1993,28,Camorra,Soldier,Campania,Benevento,
Cam0001006,Augusto,Rossi,M,03/11/1979,42,Camorra,Capo,Campania,Naples,Cam0004690
Cam0005180,Nicola,Rossi,M,04/08/1995,26,Camorra,Soldier,Campania,Avellino,
Cam0001643,Vittorio,Rossi,M,14/02/1976,46,Camorra,Capo,Campania,Caserta,Cam0004525
Cam0001664,Felice,Rossi,M,07/02/1992,30,Camorra,Capo,Campania,Benevento,
Cam0001015,Margherita,Rossi,F,23/12/1962,59,Camorra,Capo,Campania,Avellino,Cam0001006
Cam0004302,Guido,Rossi,M,10/01/1978,44,Camorra,Soldier,Campania,Benevento,Cam0005180
Cam0005217,Giacomo,Rossi,M,19/07/1956,65,Camorra,Soldier,Campania,Avellino,Cam0001643
Cam0001053,Emanuele,Rossi,M,09/11/1951,70,Camorra,Capo,Campania,Salerno,Cam0001664
Cam0005188,Tommaso,Rossi,M,02/11/1982,39,Camorra,Soldier,Campania,Avellino,
Cam0002050,Renato,Rossi,M,04/06/2004,17,Camorra,Soldier,Campania,Benevento,
Cam0002353,Leonardo,Rossi,M,14/01/1976,46,Camorra,Soldier,Campania,Caserta,
Cam0001052,Diego,Rossi,M,17/03/1961,61,Camorra,Capo,Campania,Avellino,Cam0005188
Cam0004187,Fioretta,Rossi,F,04/01/1986,36,Camorra,Soldier,Campania,Naples,Cam0002050
Cam0004079,Biagio,Rossi,M,08/10/1980,41,Camorra,Soldier,Campania,Caserta,Cam0002050
Cam0005840,Antonella,Rossi,F,06/08/1995,26,Camorra,Associate,Campania,Caserta,
Cam0001927,Valentino,Rossi,M,22/04/1954,67,Camorra,Soldier,Campania,Avellino,Cam0004187
Cam0001145,Lapo,Rossi,M,19/12/1979,42,Camorra,Capo,Campania,Caserta,
Cam0001939,Alessio,Rossi,M,31/07/1958,63,Camorra,Soldier,Campania,Salerno,Cam0004079
Cam0001177,Giacomo,Rossi,M,24/05/1962,59,Camorra,Capo,Campania,Benevento,Cam0005840
Cam0005312,Cosimo,Rossi,M,23/05/2003,18,Camorra,Soldier,Campania,Avellino,
Cam0001537,Angelo,Rossi,M,28/09/1957,64,Camorra,Capo,Campania,Salerno,Cam0001145
Cam0004036,Sebastiano,Rossi,M,27/09/1962,59,Camorra,Soldier,Campania,Salerno,
Cam0003552,Lorenzo,Rossi,M,03/05/1980,41,Camorra,Soldier,Campania,Benevento,Cam0005312
Cam0005860,Salvo,Rossi,M,02/07/1965,56,Camorra,Associate,Campania,Naples,Cam0005312
Cam0003598,Biagio,Rossi,M,17/09/1981,40,Camorra,Soldier,Campania,Avellino,
Cam0001439,Fabrizio,Rossi,M,10/10/1988,33,Camorra,Capo,Campania,Caserta,
Cam0000773,Flavia,Rossi,F,21/07/1966,55,Camorra,Capo,Campania,Benevento,
Cam0004978,Umberto,Rossi,M,04/10/1972,49,Camorra,Soldier,Campania,Caserta,
Cam0004012,Claudio,Rossi,M,20/09/1966,55,Camorra,Soldier,Campania,Naples,Cam0001439
Cam0005291,Ludovico,Rossi,M,23/07/1953,68,Camorra,Soldier,Campania,Naples,Cam0001439
Cam0004412,Simone,Rossi,M,14/07/1952,69,Camorra,Soldier,Campania,Avellino,Cam0004978
Cam0000824,Massimo,Rossi,M,15/09/1991,30,Camorra,Capo,Campania,Naples,
Cam0003600,Camillo,Rossi,M,03/06/1994,27,Camorra,Soldier,Campania,Benevento,
Cam0004413,Patrizio,Rossi,M,22/12/1994,27,Camorra,Soldier,Campania,Benevento,
Cam0004982,Alfredo,Rossi,M,13/04/1953,68,Camorra,Soldier,Campania,Naples,Cam0000824
Cam0004414,Saverio,Rossi,M,11/12/2000,21,Camorra,Soldier,Campania,Benevento,
Cam0004813,Gabriele,Rossi,M,30/05/1970,51,Camorra,Soldier,Campania,Caserta,Cam0003600
Cam0001412,Zeno,Rossi,M,15/05/1948,73,Camorra,Capo,Campania,Naples,Cam0004413
Cam0002255,Matteo,Rossi,M,10/06/1978,43,Camorra,Soldier,Campania,Caserta,Cam0004414
Cam0005281,Alessia,Rossi,F,26/10/2002,19,Camorra,Soldier,Campania,Avellino,
Cam0004204,Gianluca,Rossi,M,24/09/1968,53,Camorra,Soldier,Campania,Naples,
Cam0002239,Renato,Rossi,M,28/08/1976,45,Camorra,Soldier,Campania,Naples,
Cam0005343,Monica,Rossi,F,06/05/1962,59,Camorra,Soldier,Campania,Caserta,Cam0005281
Cam0004569,Tommaso,Rossi,M,26/11/1963,58,Camorra,Soldier,Campania,Benevento,Cam0005281
Cam0001175,Francesco,Rossi,M,27/10/1956,65,Camorra,Capo,Campania,Avellino,Cam0002239
Cam0004901,Tommaso,Rossi,M,15/01/1954,68,Camorra,Soldier,Campania,Salerno,Cam0002239
Cam0001926,Claudio,Rossi,M,27/06/1996,25,Camorra,Soldier,Campania,Benevento,
Cam0001185,Nicola,Rossi,M,24/01/1956,66,Camorra,Capo,Campania,Naples,
Cam0003570,Carlo,Rossi,M,24/11/1994,27,Camorra,Soldier,Campania,Salerno,
Cam0004032,Ernesto,Rossi,M,12/06/1999,22,Camorra,Soldier,Campania,Salerno,
Cam0004936,Michele,Rossi,M,18/12/1952,69,Camorra,Soldier,Campania,Caserta,Cam0001926
Cam0001553,Azzurra,Rossi,F,10/05/1957,64,Camorra,Capo,Campania,Avellino,Cam0003570
Cam0004943,Lucio,Rossi,M,26/04/1976,45,Camorra,Soldier,Campania,Salerno,Cam0003570
Cam0005812,Davide,Rossi,M,09/07/1985,36,Camorra,Associate,Campania,Salerno,
Cam0004023,Ada,Rossi,F,16/11/1991,30,Camorra,Soldier,Campania,Avellino,
Cam0004807,Vincenzo,Rossi,M,09/12/1947,74,Camorra,Soldier,Campania,Naples,Cam0004943
Cam0001909,Emilia,Rossi,F,18/06/1966,55,Camorra,Soldier,Campania,Salerno,Cam0005812
Cam0005358,Davide,Rossi,M,10/11/1990,31,Camorra,Soldier,Campania,Avellino,
Cam0001442,Valerio,Rossi,M,22/11/1961,60,Camorra,Capo,Campania,Caserta,Cam0004023
Cam0005824,Augusto,Rossi,M,29/07/1982,39,Camorra,Associate,Campania,Salerno,
Cam0004921,Azzurra,Rossi,F,27/07/1969,52,Camorra,Soldier,Campania,Salerno,Cam0005358
Cam0004214,Giacomo,Rossi,M,27/07/1961,60,Camorra,Soldier,Campania,Naples,Cam0005358
Cam0002220,Ugo,Rossi,M,28/09/1979,42,Camorra,Soldier,Campania,Salerno,
Cam0002208,Elettra,Rossi,F,17/06/1976,45,Camorra,Soldier,Campania,Caserta,
Cam0001521,Angelo,Rossi,M,25/02/1996,26,Camorra,Capo,Campania,Salerno,
Cam0005326,Mirco,Rossi,M,15/03/2002,20,Camorra,Soldier,Campania,Avellino,
Cam0001959,Pasquale,Rossi,M,07/07/1948,73,Camorra,Soldier,Campania,Salerno,Cam0002220
Cam0001494,Michele,Rossi,M,13/02/1956,66,Camorra,Capo,Campania,Avellino,Cam0002208
Cam0001963,Mirco,Rossi,M,01/08/1960,61,Camorra,Soldier,Campania,Benevento,Cam0001521
Cam0003825,Matteo,Rossi,M,01/07/1984,37,Camorra,Soldier,Campania,Avellino,Cam0005326
Cam0003826,Rosario,Rossi,M,29/10/2002,19,Camorra,Soldier,Campania,Naples,
Cam0004846,Antonello,Rossi,M,30/06/1957,64,Camorra,Soldier,Campania,Caserta,
Cam0003971,Emilio,Rossi,M,28/04/1965,56,Camorra,Soldier,Campania,Caserta,Cam0003825
Cam0004233,Emilio,Rossi,M,22/07/1981,40,Camorra,Soldier,Campania,Salerno,Cam0003826
Cam0005253,Paola,Rossi,F,19/09/1992,29,Camorra,Soldier,Campania,Caserta,
Cam0006694,Mattia,Rossi,M,08/09/1998,23,Camorra,Associate,Campania,Benevento,
Cam0006692,Domenico,Rossi,M,07/07/1974,47,Camorra,Associate,Campania,Salerno,
Cam0000107,Gianluca,Rossi,M,03/05/1966,55,Camorra,Boss,Campania,Caserta,Cam0005253
Cam0003036,Felice,Rossi,M,19/04/1957,64,Camorra,Soldier,Campania,Salerno,Cam0005253
Cam0003088,Giovanni,Rossi,M,29/10/1985,36,Camorra,Soldier,Campania,Benevento,
Cam0003351,Federico,Rossi,M,04/09/1956,65,Camorra,Soldier,Campania,Naples,Cam0006692
Cam0003358,Nicola,Rossi,M,23/03/1976,46,Camorra,Soldier,Campania,Benevento,
Cam0000533,Augusto,Rossi,M,11/02/1969,53,Camorra,Capo,Campania,Naples,Cam0003088
Cam0006428,Antonia,Rossi,F,10/05/1968,53,Camorra,Associate,Campania,Salerno,Cam0003088
Cam0000088,Tommaso,Rossi,M,24/09/1964,57,Camorra,Boss,Campania,Salerno,
Cam0006213,Umberto,Rossi,M,01/03/1957,65,Camorra,Associate,Campania,Benevento,Cam0003358
Cam0006508,Antonello,Rossi,M,25/10/1962,59,Camorra,Associate,Campania,Avellino,
Cam0000189,Andrea,Rossi,M,12/10/1989,32,Camorra,UnderBoss,Campania,Salerno,
Cam0000277,Roberto,Rossi,M,17/11/1973,48,Camorra,Capo,Campania,Naples,
Cam0003495,Pietro,Rossi,M,30/03/1978,44,Camorra,Soldier,Campania,Benevento,
Cam0003422,Mattia,Rossi,M,04/04/1979,43,Camorra,Soldier,Campania,Naples,
Cam0000875,Federica,Rossi,F,12/09/1995,26,Camorra,Capo,Campania,Avellino,
Cam0003493,Alessandro,Rossi,M,26/01/1980,42,Camorra,Soldier,Campania,Caserta,
Cam0000016,Mirco,Rossi,M,30/06/1958,63,Camorra,Boss,Campania,Benevento,Cam0003495
Cam0003487,Federico,Rossi,M,22/12/1985,36,Camorra,Soldier,Campania,Salerno,
Cam0003323,Edoardo,Rossi,M,30/08/1991,30,Camorra,Soldier,Campania,Caserta,
Cam0006069,Lorenzo,Rossi,M,14/04/1988,33,Camorra,Associate,Campania,Caserta,
Cam0002867,Patrizio,Rossi,M,06/03/2005,17,Camorra,Soldier,Campania,Avellino,
Cam0006161,Silvio,Rossi,M,02/10/2001,20,Camorra,Associate,Campania,Naples,
Cam0006117,Alberto,Rossi,M,14/12/1959,62,Camorra,Associate,Campania,Salerno,Cam0003323
Cam0000535,Daniele,Rossi,M,18/07/1965,56,Camorra,Capo,Campania,Benevento,Cam0006069
Cam0000524,Edoardo,Rossi,M,10/04/1978,44,Camorra,Capo,Campania,Benevento,Cam0002867
Cam0002728,Marco,Rossi,M,25/07/1973,48,Camorra,Soldier,Campania,Naples,Cam0006161
Cam0003476,Sebastiano,Rossi,M,22/10/2005,16,Camorra,Soldier,Campania,Salerno,
Cam0004971,Fausto,Rossi,M,13/11/1967,54,Camorra,Soldier,Campania,Avellino,
Cam0002243,Mauro,Rossi,M,17/08/1981,40,Camorra,Soldier,Campania,Benevento,
Cam0001890,Adriano,Rossi,M,23/11/2002,19,Camorra,Soldier,Campania,Avellino,
Cam0000024,Marco,Rossi,M,28/12/1950,71,Camorra,Boss,Campania,Salerno,Cam0003476
Cam0000449,Salvo,Rossi,M,04/05/1968,53,Camorra,Capo,Campania,Naples,
Cam0002780,Domenico,Rossi,M,27/05/1989,32,Camorra,Soldier,Campania,Avellino,
Cam0000283,Raffaello,Rossi,M,24/02/1985,37,Camorra,Capo,Campania,Caserta,Cam0001890
Cam0003203,Silvio,Rossi,M,19/05/1955,66,Camorra,Soldier,Campania,Naples,
Cam0002743,Marco,Rossi,M,03/09/1977,44,Camorra,Soldier,Campania,Caserta,
Cam0000163,Augusto,Rossi,M,08/01/1968,54,Camorra,UnderBoss,Campania,Naples,Cam0002780
Cam0002941,Michele,Rossi,M,21/01/1990,32,Camorra,Soldier,Campania,Caserta,
Cam0003175,Francesco,Rossi,M,07/03/1991,31,Camorra,Soldier,Campania,Caserta,
Cam0002848,Roberto,Rossi,M,23/08/1981,40,Camorra,Soldier,Campania,Caserta,
Cam0000494,Marta,Rossi,F,11/10/1965,56,Camorra,Capo,Campania,Benevento,Cam0002941
Cam0003278,Giada,Rossi,F,25/01/1988,34,Camorra,Soldier,Campania,Caserta,
Cam0002968,Nicola,Rossi,M,20/09/1955,66,Camorra,Soldier,Campania,Avellino,Cam0003175
Cam0002944,Biagio,Rossi,M,12/08/1984,37,Camorra,Soldier,Campania,Benevento,
Cam0000384,Michele,Rossi,M,18/06/1982,39,Camorra,Capo,Campania,Benevento,
Cam0006565,Saverio,Rossi,M,02/11/1960,61,Camorra,Associate,Campania,Caserta,Cam0003278
Cam0000078,Vincenzo,Rossi,M,04/02/1979,43,Camorra,Boss,Campania,Avellino,
Cam0003384,Alfredo,Rossi,M,03/07/1970,51,Camorra,Soldier,Campania,Salerno,
Cam0003077,Salvatore,Rossi,M,28/07/1988,33,Camorra,Soldier,Campania,Benevento,
Cam0000421,Elisa,Rossi,F,22/02/1980,42,Camorra,Capo,Campania,Caserta,
Cam0002674,Mirco,Rossi,M,15/04/1974,47,Camorra,Soldier,Campania,Salerno,
Cam0000407,Vito,Rossi,M,19/12/1971,50,Camorra,Capo,Campania,Benevento,Cam0003077
Cam0000064,Giuliano,Rossi,M,13/08/1972,49,Camorra,Boss,Campania,Avellino,
Cam0000008,Claudio,Rossi,M,15/08/1976,45,Camorra,Boss,Campania,Benevento,
Cam0003158,Domenico,Rossi,M,29/06/2003,18,Camorra,Soldier,Campania,Avellino,
Cam0003409,Federico,Rossi,M,05/11/1988,33,Camorra,Soldier,Campania,Salerno,
Cam0001225,Sebastiano,Rossi,M,04/01/1988,34,Camorra,Capo,Campania,Avellino,
Cam0004737,Biagio,Rossi,M,09/03/1978,44,Camorra,Soldier,Campania,Caserta,Cam0003158
Cam0001321,Arianna,Rossi,F,19/03/1987,35,Camorra,Capo,Campania,Salerno,Cam0003158
Cam0000923,Ferdinando,Rossi,M,17/11/1955,66,Camorra,Capo,Campania,Salerno,Cam0003409
Cam0005105,Ferdinando,Rossi,M,13/01/1971,51,Camorra,Soldier,Campania,Salerno,Cam0001225
Cam0004735,Vito,Rossi,M,22/04/1980,41,Camorra,Soldier,Campania,Salerno,
Cam0004287,Augusto,Rossi,M,28/04/1969,52,Camorra,Soldier,Campania,Naples,Cam0001321
Cam0002151,Emilio,Rossi,M,24/12/1959,62,Camorra,Soldier,Campania,Benevento,
Cam0004729,Livia,Rossi,F,07/09/1969,52,Camorra,Soldier,Campania,Avellino,
Cam0006335,Aldo,Rossi,M,18/08/1950,71,Camorra,Associate,Campania,Naples,Cam0004735
Cam0005065,Rosario,Rossi,M,28/10/1951,70,Camorra,Soldier,Campania,Benevento,Cam0004287
Cam0003671,Fausto,Rossi,M,23/01/2006,16,Camorra,Soldier,Campania,Benevento,
Cam0003665,Maurizio,Rossi,M,19/06/1978,43,Camorra,Soldier,Campania,Salerno,
Cam0001996,Irene,Rossi,F,30/06/1997,24,Camorra,Soldier,Campania,Benevento,
Cam0002186,Gabriella,Rossi,F,26/09/1949,72,Camorra,Soldier,Campania,Naples,Cam0003671
Cam0002378,Vincenzo,Rossi,M,15/10/1956,65,Camorra,Soldier,Campania,Caserta,Cam0003671
Cam0002550,Massimiliano,Rossi,M,23/12/1948,73,Camorra,Soldier,Campania,Avellino,Cam0003665
Cam0002267,Beatrice,Rossi,F,02/07/1961,60,Camorra,Soldier,Campania,Naples,Cam0001996
Cam0002049,Saverio,Rossi,M,03/09/1969,52,Camorra,Soldier,Campania,Benevento,
Cam0005378,Gioele,Rossi,M,26/06/1979,42,Camorra,Soldier,Campania,Naples,
Cam0004780,Maurizio,Rossi,M,02/06/1956,65,Camorra,Soldier,Campania,Salerno,
Cam0002374,Ferdinando,Rossi,M,29/04/1963,58,Camorra,Soldier,Campania,Salerno,
Cam0001878,Vito,Rossi,M,18/09/1981,40,Camorra,Soldier,Campania,Caserta,
Cam0002070,Domenico,Rossi,M,28/11/1981,40,Camorra,Soldier,Campania,Benevento,
Cam0001713,Alberto,Rossi,M,16/10/1958,63,Camorra,Capo,Campania,Benevento,
Cam0001596,Luca,Rossi,M,27/09/1954,67,Camorra,Capo,Campania,Naples,Cam0001878
Cam0003681,Aldo,Rossi,M,08/02/1992,30,Camorra,Soldier,Campania,Avellino,
Cam0005229,Dario,Rossi,M,21/04/1975,46,Camorra,Soldier,Campania,Benevento,
Cam0001096,Emiliano,Rossi,M,30/12/1962,59,Camorra,Capo,Campania,Caserta,
Cam0003092,Camillo,Rossi,M,20/02/1964,58,Camorra,Soldier,Campania,Naples,Cam0003681
Cam0003880,Fausto,Rossi,M,21/02/1949,73,Camorra,Soldier,Campania,Avellino,Cam0003681
Cam0006465,Gioele,Rossi,M,21/08/1961,60,Camorra,Associate,Campania,Salerno,
Cam0000582,Daniele,Rossi,M,16/12/1993,28,Camorra,Capo,Campania,Avellino,
Cam0006230,Riccardo,Rossi,M,31/12/1961,60,Camorra,Associate,Campania,Salerno,
Cam0003097,Augusto,Rossi,M,08/01/1977,45,Camorra,Soldier,Campania,Salerno,
Cam0006169,Raffaello,Rossi,M,18/05/2005,16,Camorra,Associate,Campania,Naples,
Cam0006365,Arianna,Rossi,F,16/03/1997,25,Camorra,Associate,Campania,Naples,
Cam0000437,Ferdinando,Rossi,M,05/07/1984,37,Camorra,Capo,Campania,Benevento,
Cam0005956,Lapo,Rossi,M,06/02/1978,44,Camorra,Associate,Campania,Caserta,Cam0006169
Cam0000386,Cosimo,Rossi,M,01/07/1965,56,Camorra,Capo,Campania,Benevento,Cam0006169
Cam0003417,Maurizio,Rossi,M,28/03/1991,31,Camorra,Soldier,Campania,Caserta,
Cam0000098,Tullio,Rossi,M,21/05/1963,58,Camorra,Boss,Campania,Salerno,Cam0000437
Cam0002936,Ezio,Rossi,M,03/02/1972,50,Camorra,Soldier,Campania,Benevento,
Cam0002860,Pietro,Rossi,M,01/09/1983,38,Camorra,Soldier,Campania,Avellino,
Cam0001602,Umberto,Rossi,M,07/10/1953,68,Camorra,Capo,Campania,Caserta,Cam0003417
Cam0005639,Mario,Rossi,M,18/06/1990,31,Camorra,Soldier,Campania,Naples,
Cam0005078,Corrado,Rossi,M,10/06/1997,24,Camorra,Soldier,Campania,Benevento,
Cam0001164,Luca,Rossi,M,28/03/1965,57,Camorra,Capo,Campania,Salerno,Cam0002860
Cam0001331,Gabriele,Rossi,M,17/12/1964,57,Camorra,Capo,Campania,Salerno,Cam0005639
Cam0005958,Asia,Rossi,F,22/04/1951,70,Camorra,Associate,Campania,Benevento,Cam0005639
Cam0003292,Corrado,Rossi,M,07/07/1973,48,Camorra,Soldier,Campania,Avellino,Cam0005078
Cam0003366,Massimiliano,Rossi,M,06/02/1995,27,Camorra,Soldier,Campania,Avellino,
Cam0001616,Emilio,Rossi,M,17/09/1958,63,Camorra,Capo,Campania,Caserta,
Cam0000152,Emiliano,Rossi,M,31/03/1973,49,Camorra,UnderBoss,Campania,Salerno,
Cam0004341,Niccolo,Rossi,M,13/08/1980,41,Camorra,Soldier,Campania,Avellino,
Sac0001209,Bernardo,Rossi,M,13/09/2002,19,Sacra Corona Unita,Soldier,Puglia,Andria,
Sac0001272,Lapo,Rossi,M,06/08/1989,32,Sacra Corona Unita,Soldier,Puglia,Andria,
Sac0000284,Fulvio,Rossi,M,06/06/1985,36,Sacra Corona Unita,Capo,Puglia,Bari,
Sac0001561,Ludovico,Rossi,M,10/02/1968,54,Sacra Corona Unita,Soldier,Puglia,Bari,Sac0001209
Sac0001204,Cristian,Rossi,M,10/10/1998,23,Sacra Corona Unita,Soldier,Puglia,Bari,
Sac0000789,Cristian,Rossi,M,12/05/1995,26,Sacra Corona Unita,Soldier,Puglia,Foggia,
Sac0000709,Massimiliano,Rossi,M,17/11/1975,46,Sacra Corona Unita,Soldier,Puglia,Taranto,
Sac0001426,Guido,Rossi,M,06/08/1968,53,Sacra Corona Unita,Soldier,Puglia,Foggia,Sac0001204
Sac0001004,Emilio,Rossi,M,15/12/1964,57,Sacra Corona Unita,Soldier,Puglia,Lecce,Sac0001204
Sac0000375,Corrado,Rossi,M,12/03/1963,59,Sacra Corona Unita,Capo,Puglia,Lecce,Sac0000789
Sac0000578,Ruggero,Rossi,M,08/04/1965,57,Sacra Corona Unita,Soldier,Puglia,Lecce,
Sac0001539,Paolo,Rossi,M,08/11/1988,33,Sacra Corona Unita,Soldier,Puglia,Taranto,
Sac0000230,Umberto,Rossi,M,13/05/1947,74,Sacra Corona Unita,Capo,Puglia,Bari,Sac0001004
Sac0001509,Cristian,Rossi,M,04/01/1994,28,Sacra Corona Unita,Soldier,Puglia,Andria,
Sac0001312,Nicola,Rossi,M,28/02/1999,23,Sacra Corona Unita,Soldier,Puglia,Andria,
Sac0001242,Saverio,Rossi,M,07/02/1954,68,Sacra Corona Unita,Soldier,Puglia,Foggia,Sac0001539
Sac0001021,Felice,Rossi,M,22/10/1958,63,Sacra Corona Unita,Soldier,Puglia,Lecce,Sac0001509
Sac0000083,Maurizio,Rossi,M,06/07/1956,65,Sacra Corona Unita,UnderBoss,Puglia,Foggia,Sac0001509
Sac0000719,Ugo,Rossi,M,29/06/1998,23,Sacra Corona Unita,Soldier,Puglia,Foggia,
Sac0001791,Giovanni,Rossi,M,08/08/1948,73,Sacra Corona Unita,Associate,Puglia,Foggia,
Sac0000865,Corrado,Rossi,M,18/09/1958,63,Sacra Corona Unita,Soldier,Puglia,Bari,
Sac0000818,Asia,Rossi,F,20/07/1951,70,Sacra Corona Unita,Soldier,Puglia,Taranto,Sac0000719
Sac0000367,Pietro,Rossi,M,18/03/1980,42,Sacra Corona Unita,Capo,Puglia,Lecce,Sac0000719
Sac0001526,Silvio,Rossi,M,09/08/1957,64,Sacra Corona Unita,Soldier,Puglia,Andria,
Sac0000062,Mario,Rossi,M,19/08/1984,37,Sacra Corona Unita,UnderBoss,Puglia,Andria,
Sac0001973,Mauro,Rossi,M,16/06/1978,43,Sacra Corona Unita,Associate,Puglia,Lecce,
Sac0001212,Alfredo,Rossi,M,22/03/1985,37,Sacra Corona Unita,Soldier,Puglia,Foggia,
Sac0000133,Diego,Rossi,M,02/08/1988,33,Sacra Corona Unita,Capo,Puglia,Bari,
Sac0001938,Angelo,Rossi,M,20/04/1995,26,Sacra Corona Unita,Associate,Puglia,Bari,
Sac0000217,Emiliano,Rossi,M,22/09/1975,46,Sacra Corona Unita,Capo,Puglia,Andria,
Sac0001929,Ezio,Rossi,M,20/05/1998,23,Sacra Corona Unita,Associate,Puglia,Andria,
Sac0000510,Alfredo,Rossi,M,12/01/1981,41,Sacra Corona Unita,Capo,Puglia,Foggia,
Sac0000402,Federica,Rossi,F,17/05/1973,48,Sacra Corona Unita,Capo,Puglia,Lecce,Sac0001938
Sac0000976,Ezio,Rossi,M,24/11/1953,68,Sacra Corona Unita,Soldier,Puglia,Lecce,Sac0000217
Sac0000008,Luigi,Rossi,M,29/06/1978,43,Sacra Corona Unita,Boss,Puglia,Taranto,Sac0001929
Sac0000427,Luigi,Rossi,M,17/06/1974,47,Sacra Corona Unita,Capo,Puglia,Andria,
Sac0001498,Carla,Rossi,F,17/03/1988,34,Sacra Corona Unita,Soldier,Puglia,Bari,
Sac0000097,Antonello,Rossi,M,30/11/1981,40,Sacra Corona Unita,UnderBoss,Puglia,Bari,
Sac0000094,Guido,Rossi,M,26/10/1969,52,Sacra Corona Unita,UnderBoss,Puglia,Bari,
Sac0001710,Mario,Rossi,M,12/10/1974,47,Sacra Corona Unita,Soldier,Puglia,Lecce,
Sac0001751,Fioretta,Rossi,F,16/06/1947,74,Sacra Corona Unita,Associate,Puglia,Lecce,Sac0001498
Sac0000405,Gabriele,Rossi,M,17/02/1993,29,Sacra Corona Unita,Capo,Puglia,Foggia,
Sac0001095,Angelo,Rossi,M,24/10/1986,35,Sacra Corona Unita,Soldier,Puglia,Taranto,
Sac0001885,Raul,Rossi,M,25/06/1964,57,Sacra Corona Unita,Associate,Puglia,Bari,
Sac0000148,Biagio,Rossi,M,19/02/1961,61,Sacra Corona Unita,Capo,Puglia,Foggia,Sac0000405
Sac0000949,Matteo,Rossi,M,29/06/1966,55,Sacra Corona Unita,Soldier,Puglia,Andria,Sac0000405
Sac0000451,Umberto,Rossi,M,03/12/1980,41,Sacra Corona Unita,Capo,Puglia,Lecce,
Sac0001975,Luigi,Rossi,M,25/08/2004,17,Sacra Corona Unita,Associate,Puglia,Lecce,
Sac0001087,Giulio,Rossi,M,09/05/1964,57,Sacra Corona Unita,Soldier,Puglia,Andria,
