,Police_ID,DOB,First_Name,Last_Name,Gender,Region,City,Police_Force,Rank,Most_Recent_Contact,Mafia_ID,Organisation
187,SCY590574809,1983-12-22,Antonio,Serra,M,Sicily,Catania,Polizei di Stato,Agent,Cos0003059,Cos0003059,Cosa Nostra
188,CLA61311749,2001-12-24,Diego,Amato,M,Calabria,Castrovillari,Polizei di Stato,Agent,Cos0003059,Cos0003059,Cosa Nostra
189,SCY837120532,1986-03-28,Iole,Palumbo,F,Sicily,Caltanissetta,Guardia di Finanza,Officer,Cos0004089,Cos0004089,Cosa Nostra
190,SCY601530622,1973-01-23,Valentino,Marino,M,Sicily,Vittoria,Polizei di Stato,Agent,Sac0000233,Sac0000233,Sacra Corona Unita
191,SCY530848378,1997-03-11,Francesco,Greco,M,Sicily,Messina,Polizei di Stato,Agent,Cos0004447,Cos0004447,Cosa Nostra
192,CLA642775162,1961-12-21,Roberto,Russo,M,Calabria,Corigliano-Rossano,Polizei di Stato,Agent,Sac0001284,Sac0001284,Sacra Corona Unita
193,CPA75484492,1981-11-26,Irene,Bruno,F,Campania,Salerno,Polizei di Stato,Commissioner,Cos0001622,Cos0001622,Cosa Nostra
194,PGA659945611,2002-11-26,Federica,Carbone,F,Puglia,Lecce,Guardia di Finanza,Financier,Sac0001772,Sac0001772,Sacra Corona Unita
195,CPA63713426,1998-05-13,Alma,Santoro,F,Campania,Naples,Guardia di Finanza,Sergeant,Cam0005304,Cam0005304,Camorra
196,PGA514946148,1975-11-28,Massimo,Marini,M,Puglia,Taranto,Polizei di Stato,Agent,Cos0003139,Cos0003139,Cosa Nostra
197,PGA263885038,1965-01-30,Domenico,Bruno,M,Puglia,Bari,Polizei di Stato,Agent,Sac0000088,Sac0000088,Sacra Corona Unita
198,PGA22274241,1998-09-21,Giovanna,Montanari,F,Puglia,Foggia,Guardia di Finanza,Officer,Sac0000088,Sac0000088,Sacra Corona Unita
199,CPA111097111,1972-05-31,Alessandro,Greco,M,Campania,Salerno,Polizei di Stato,Agent,Ndr0004136,Ndr0004136,'Ndrangheta
200,CPA390276877,1998-12-01,Gabriele,Santoro,M,Campania,Naples,Polizei di Stato,Agent,Cos0000964,Cos0000964,Cosa Nostra
201,CPA585411026,1992-08-27,Alice,Orlando,F,Campania,Salerno,Polizei di Stato,Agent,Cam0005997,Cam0005997,Camorra
202,CLA787976171,1991-12-25,Lorenzo,Mazza,M,Calabria,Acri,Polizei di Stato,Agent,Cam0000749,Cam0000749,Camorra
203,PGA4406873,1978-10-22,Vito,Bianco,M,Puglia,Lecce,Polizei di Stato,Assistant,Cam0001981,Cam0001981,Camorra
204,CLA667303027,2001-11-28,Flavia,Santoro,F,Calabria,Montalto Uffugo,Guardia di Finanza,Officer,Cos0003487,Cos0003487,Cosa Nostra
205,CPA329864986,1964-05-20,Silvio,Valentini,M,Campania,Avellino,Polizei di Stato,Agent,Cam0000559,Cam0000559,Camorra
206,PGA269660841,1961-07-31,Cristian,Mancini,M,Puglia,Taranto,Polizei di Stato,Assistant,Cam0004683,Cam0004683,Camorra
207,CPA895672247,1985-01-13,Ferdinando,Romano,M,Campania,Benevento,The Carabinieri,Officer,Cam0003006,Cam0003006,Camorra
208,SCY752770116,2003-04-08,Erica,Amato,F,Sicily,Caltanissetta,Polizei di Stato,Agent,Ndr0001497,Ndr0001497,'Ndrangheta
209,CPA653495339,1959-10-28,Fioretta,Mariani,F,Campania,Naples,The Carabinieri,Officer,Cam0001151,Cam0001151,Camorra
210,CLA756165467,1956-09-16,Emiliano,Rossi,M,Calabria,Montalto Uffugo,Polizei di Stato,Assistant,Ndr0003079,Ndr0003079,'Ndrangheta
211,SCY443362961,1999-10-09,Samuele,Bruno,M,Sicily,Marsala,Polizei di Stato,Agent,Cam0005740,Cam0005740,Camorra
212,PGA427413254,1986-05-20,Walter,Ferrari,M,Puglia,Taranto,Polizei di Stato,Agent,Sac0001788,Sac0001788,Sacra Corona Unita
213,SCY188763760,1997-09-09,Carlotta,Romano,F,Sicily,Catania,Polizei di Stato,Assistant Chief,Sac0001788,Sac0001788,Sacra Corona Unita
214,CPA233647863,2002-12-02,Cristian,Barbieri,M,Campania,Benevento,Guardia di Finanza,Officer,Cos0005258,Cos0005258,Cosa Nostra
215,SCY323845032,1958-09-25,Federica,Marini,F,Sicily,Caltanissetta,Polizei di Stato,Agent,Cos0005258,Cos0005258,Cosa Nostra
216,CLA651620782,1976-05-05,Emanuele,Rossi,M,Calabria,Montalto Uffugo,Guardia di Finanza,Sergeant,Sac0001027,Sac0001027,Sacra Corona Unita
217,PGA735058621,1992-11-18,Eva,Bianchi,F,Puglia,Bari,Polizei di Stato,Sergeant,Sac0001027,Sac0001027,Sacra Corona Unita
218,PGA722130845,2003-11-11,Emilia,Conte,F,Puglia,Andria,Polizei di Stato,Commissioner,Ndr0003039,Ndr0003039,'Ndrangheta
219,SCY471046406,1976-02-03,Fausto,Greco,M,Sicily,Palermo,Guardia di Finanza,Officer,Cam0000176,Cam0000176,Camorra
220,CPA628830585,1958-10-30,Ruggero,Battaglia,M,Campania,Avellino,Guardia di Finanza,Officer,Cam0002150,Cam0002150,Camorra
221,CLA116254263,1998-11-02,Ilaria,Romano,F,Calabria,Vibo Valentia,The Carabinieri,Officer,Cam0000779,Cam0000779,Camorra
222,CPA203652908,1994-09-19,Violante,Montanari,F,Campania,Benevento,Polizei di Stato,Superintendent,Ndr0004414,Ndr0004414,'Ndrangheta
223,CLA861650716,1993-03-01,Vittoria,Greco,F,Calabria,Cosenza,Guardia di Finanza,Sergeant,Cam0005262,Cam0005262,Camorra
224,CPA712944972,1986-10-23,Roberta,Leone,F,Campania,Salerno,Polizei di Stato,Assistant Chief,Cos0001402,Cos0001402,Cosa Nostra
225,PGA253415871,2003-10-12,Fabio,Bianchi,M,Puglia,Taranto,Polizei di Stato,Agent,Cos0005036,Cos0005036,Cosa Nostra
226,PGA885577339,1978-11-15,Caterina,De Rosa,F,Puglia,Taranto,Polizei di Stato,Agent,Cam0003679,Cam0003679,Camorra
227,CLA378888308,1973-06-10,Giorgia,Monti,F,Calabria,Montalto Uffugo,Polizei di Stato,Agent,Cam0000418,Cam0000418,Camorra
228,PGA601156175,1965-12-20,Amelia,D'angelo,F,Puglia,Andria,Polizei di Stato,Agent,Cos0005065,Cos0005065,Cosa Nostra
229,CPA927846073,1974-12-22,Nives,Bianco,F,Campania,Benevento,Guardia di Finanza,Financier,Sac0001650,Sac0001650,Sacra Corona Unita
230,CLA979745923,1990-03-10,Stefano,Rizzo,M,Calabria,Rende,Polizei di Stato,Assistant Chief,Cos0000023,Cos0000023,Cosa Nostra
231,SCY453662634,2000-11-15,Mattia,Morelli,M,Sicily,Catania,Guardia di Finanza,Officer,Cos0002302,Cos0002302,Cosa Nostra
232,CPA854970303,1989-03-21,Lucio,Rizzi,M,Campania,Caserta,Polizei di Stato,Sergeant,Ndr0002851,Ndr0002851,'Ndrangheta
233,CPA307186866,1958-06-12,Dafne,Mazza,F,Campania,Caserta,Guardia di Finanza,Officer,Cos0005355,Cos0005355,Cosa Nostra
234,CPA610960446,1988-11-26,Ludovico,Mazza,M,Campania,Avellino,Guardia di Finanza,Officer,Cos0000059,Cos0000059,Cosa Nostra
235,CPA698672890,1962-06-16,Vito,Gallo,M,Campania,Avellino,Guardia di Finanza,Officer,Sac0001842,Sac0001842,Sacra Corona Unita
236,SCY29669390,1975-02-18,Edoardo,Bruno,M,Sicily,Trapani,Polizei di Stato,Sergeant,Ndr0005793,Ndr0005793,'Ndrangheta
237,CLA145436365,1967-08-14,Marco,Ferraro,M,Calabria,Castrovillari,Guardia di Finanza,Financier,Ndr0005793,Ndr0005793,'Ndrangheta
238,SCY25489531,1981-12-12,Eleonora,Martini,F,Sicily,Vittoria,Polizei di Stato,Agent,Cam0001354,Cam0001354,Camorra
239,CPA18368950,1961-08-14,Valerio,Conte,M,Campania,Avellino,The Carabinieri,Officer,Cam0006621,Cam0006621,Camorra
240,CPA271737314,2001-12-15,Cristian,Bruno,M,Campania,Caserta,Guardia di Finanza,Financier,Sac0001445,Sac0001445,Sacra Corona Unita
241,PGA233294489,1998-03-09,Alessandro,Fiore,M,Puglia,Lecce,The Carabinieri,Officer,Ndr0003210,Ndr0003210,'Ndrangheta
242,CLA942463455,1991-09-12,Luca,Fiore,M,Calabria,Montalto Uffugo,Guardia di Finanza,Sergeant,Ndr0002879,Ndr0002879,'Ndrangheta
243,SCY984304417,1961-04-06,Asia,Gallo,F,Sicily,Palermo,Guardia di Finanza,Sergeant,Cam0003697,Cam0003697,Camorra
244,CPA771738002,1976-09-24,Matteo,Rinaldi,M,Campania,Naples,Guardia di Finanza,Officer,Ndr0003479,Ndr0003479,'Ndrangheta
245,PGA14025184,1956-08-14,Giuliana,Giordano,F,Puglia,Lecce,Polizei di Stato,Sergeant,Ndr0004103,Ndr0004103,'Ndrangheta
246,CLA425893427,1995-09-23,Ugo,Bruno,M,Calabria,Rende,Polizei di Stato,Superintendent,Cam0001617,Cam0001617,Camorra
247,PGA868853609,1998-09-24,Gianluca,Pellegrino,M,Puglia,Andria,Polizei di Stato,Agent,Ndr0001589,Ndr0001589,'Ndrangheta
248,SCY24112594,1964-11-17,Niccolo,Ferraro,M,Sicily,Palermo,Guardia di Finanza,Financier,Cos0004565,Cos0004565,Cosa Nostra
249,SCY818179142,1974-07-07,Arianna,Ferrari,F,Sicily,Palermo,The Carabinieri,Captain,Ndr0005316,Ndr0005316,'Ndrangheta
250,CLA265976601,2000-03-28,Alfredo,Greco,M,Calabria,Reggio Calabria,Polizei di Stato,Assistant Chief,Cos0000856,Cos0000856,Cosa Nostra
251,CPA755335338,1990-07-16,Mauro,Pellegrini,M,Campania,Naples,Polizei di Stato,Agent,Cos0001159,Cos0001159,Cosa Nostra
252,SCY440410734,1965-10-05,Monica,Negri,F,Sicily,Vittoria,Polizei di Stato,Assistant,Ndr0004346,Ndr0004346,'Ndrangheta
253,SCY143731050,1995-07-12,Rocco,Costa,M,Sicily,Palermo,Polizei di Stato,Sergeant,Sac0001797,Sac0001797,Sacra Corona Unita
254,PGA709556412,1970-08-17,Vittoria,Villa,F,Puglia,Foggia,The Carabinieri,Officer,Cos0004717,Cos0004717,Cosa Nostra
255,CLA196291533,1994-11-26,Luigi,Donati,M,Calabria,Acri,Polizei di Stato,Assistant,Cos0004460,Cos0004460,Cosa Nostra
256,CLA911296910,1975-04-06,Mirco,Bianco,M,Calabria,Crotone,Guardia di Finanza,Officer,Cam0003560,Cam0003560,Camorra
257,CPA985268493,1959-12-07,Felice,Serra,M,Campania,Salerno,The Carabinieri,Captain,Cos0000283,Cos0000283,Cosa Nostra
258,CPA524147121,1970-12-08,Mauro,D'angelo,M,Campania,Benevento,Polizei di Stato,Agent,Ndr0004510,Ndr0004510,'Ndrangheta
259,CLA428557121,1972-05-16,Fabrizio,Bruno,M,Calabria,Montalto Uffugo,Polizei di Stato,Sergeant,Cam0002796,Cam0002796,Camorra
260,CLA489134064,1959-02-05,Camillo,Santoro,M,Calabria,Acri,Guardia di Finanza,Officer,Ndr0000971,Ndr0000971,'Ndrangheta
261,SCY804585829,1973-02-23,Gioia,Santoro,F,Sicily,Palermo,Polizei di Stato,Agent,Ndr0002233,Ndr0002233,'Ndrangheta
262,CLA167140679,2003-10-19,Simone,Mancini,M,Calabria,Vibo Valentia,The Carabinieri,Officer,Ndr0002532,Ndr0002532,'Ndrangheta
263,CPA575793845,1971-09-11,Tullio,Bruno,M,Campania,Caserta,Polizei di Stato,Sergeant,Cos0004192,Cos0004192,Cosa Nostra
264,PGA271070535,1996-10-21,Gaia,Ricci,F,Puglia,Andria,Polizei di Stato,Superintendent,Sac0001725,Sac0001725,Sacra Corona Unita
265,CPA874580388,1964-03-21,Dario,Bianchi,M,Campania,Benevento,Guardia di Finanza,Sergeant,Cam0005912,Cam0005912,Camorra
266,PGA358924128,1957-09-23,Antonia,Rossi,F,Puglia,Lecce,Polizei di Stato,Sergeant,Cam0005269,Cam0005269,Camorra
267,SCY933988146,1995-06-25,Raffaella,Bianchi,F,Sicily,Vittoria,Polizei di Stato,Sergeant,Cos0000346,Cos0000346,Cosa Nostra
268,CLA366784893,1970-10-12,Andrea,Bianchi,M,Calabria,Montalto Uffugo,Polizei di Stato,Assistant Chief,Ndr0000473,Ndr0000473,'Ndrangheta
269,SCY175735714,1962-07-19,Susanna,Greco,F,Sicily,Marsala,Guardia di Finanza,Sergeant,Cam0003521,Cam0003521,Camorra
270,SCY456638286,1958-07-26,Greta,Bruno,F,Sicily,Messina,Polizei di Stato,Agent,Sac0000969,Sac0000969,Sacra Corona Unita
271,CPA185814146,1993-12-31,Mirco,Romano,M,Campania,Benevento,Polizei di Stato,Commissioner,Ndr0005587,Ndr0005587,'Ndrangheta
272,CPA874309815,1968-06-28,Tullio,Bellini,M,Campania,Salerno,Polizei di Stato,Assistant Chief,Sac0000020,Sac0000020,Sacra Corona Unita
273,PGA808272676,1997-09-06,Bruno,Greco,M,Puglia,Andria,Polizei di Stato,Sergeant,Ndr0005217,Ndr0005217,'Ndrangheta
274,SCY220934348,1963-09-17,Fiorella,Bruno,F,Sicily,Catania,Guardia di Finanza,Sergeant,Sac0000362,Sac0000362,Sacra Corona Unita
275,SCY255704734,1975-02-18,Gaia,Bruno,F,Sicily,Catania,Guardia di Finanza,Financier,Cam0001312,Cam0001312,Camorra
276,PGA637357639,1982-05-12,Mirco,Pellegrino,M,Puglia,Andria,Polizei di Stato,Sergeant,Ndr0004352,Ndr0004352,'Ndrangheta
277,PGA840913672,1958-12-31,Anna,Marchetti,F,Puglia,Lecce,Polizei di Stato,Commissioner,Ndr0005039,Ndr0005039,'Ndrangheta
278,PGA979429097,1967-06-15,Francesco,Marino,M,Puglia,Taranto,Polizei di Stato,Sergeant,Ndr0004067,Ndr0004067,'Ndrangheta
279,SCY886077082,2000-05-20,Sergio,Rizzo,M,Sicily,Syracuse,Guardia di Finanza,Officer,Cos0004509,Cos0004509,Cosa Nostra
280,PGA217932066,1994-03-27,Antonello,Santoro,M,Puglia,Foggia,Polizei di Stato,Assistant Chief,Cam0003453,Cam0003453,Camorra
281,CLA199247015,2001-02-16,Riccardo,Greco,M,Calabria,Montalto Uffugo,The Carabinieri,Officer,Cos0001383,Cos0001383,Cosa Nostra
282,PGA887241410,2000-04-28,Leonardo,Rizzi,M,Puglia,Taranto,Polizei di Stato,Agent,Sac0001885,Sac0001885,Sacra Corona Unita
283,SCY488343359,2000-09-07,Raul,Russo,M,Sicily,Palermo,The Carabinieri,Officer,Cos0002967,Cos0002967,Cosa Nostra
284,SCY342921383,1987-12-24,Bruno,Bianco,M,Sicily,Ragusa,The Carabinieri,Officer,Cos0001993,Cos0001993,Cosa Nostra
285,SCY705432151,1978-05-20,Emilio,Romano,M,Sicily,Palermo,Polizei di Stato,Commissioner,Ndr0002596,Ndr0002596,'Ndrangheta
286,CPA418881951,1974-11-12,Salvatore,Riva,M,Campania,Salerno,Guardia di Finanza,Financier,Cos0004846,Cos0004846,Cosa Nostra
287,PGA251377533,1961-10-05,Greta,Russo,F,Puglia,Andria,Guardia di Finanza,Officer,Ndr0002663,Ndr0002663,'Ndrangheta
288,SCY533390367,1968-08-02,Federico,Bruno,M,Sicily,Caltanissetta,The Carabinieri,Officer,Cos0003367,Cos0003367,Cosa Nostra
289,CLA384462180,1958-11-28,Barbara,Negri,F,Calabria,Reggio Calabria,Polizei di Stato,Agent,Cam0006361,Cam0006361,Camorra
290,CPA357046016,1965-10-20,Martina,Donati,F,Campania,Salerno,Polizei di Stato,Agent,Ndr0000202,Ndr0000202,'Ndrangheta
291,PGA428476862,1980-10-21,Fioretta,Leone,F,Puglia,Lecce,Guardia di Finanza,Officer,Cam0001927,Cam0001927,Camorra
292,PGA355300598,1991-10-16,Riccardo,Coppola,M,Puglia,Taranto,Polizei di Stato,Assistant Chief,Sac0000235,Sac0000235,Sacra Corona Unita
293,CPA996533970,1958-08-02,Alfredo,Rizzo,M,Campania,Caserta,The Carabinieri,Officer,Cos0003343,Cos0003343,Cosa Nostra
294,CPA883014169,1967-01-21,Biagio,Basile,M,Campania,Salerno,Guardia di Finanza,Sergeant,Ndr0003095,Ndr0003095,'Ndrangheta
295,PGA905907800,1991-02-03,Stefania,Bruno,F,Puglia,Foggia,Guardia di Finanza,Officer,Cam0000348,Cam0000348,Camorra
296,CPA972870096,1981-08-08,Debora,Costa,F,Campania,Avellino,Polizei di Stato,Commissioner,Ndr0000208,Ndr0000208,'Ndrangheta
297,CPA917879876,1964-09-11,Neri,Russo,M,Campania,Benevento,Polizei di Stato,Commissioner,Cam0003223,Cam0003223,Camorra
298,SCY916929897,1999-06-19,Pietro,Gallo,M,Sicily,Syracuse,Polizei di Stato,Assistant Chief,Cam0002332,Cam0002332,Camorra
299,CPA276346165,1980-11-16,Giulio,Santoro,M,Campania,Caserta,Polizei di Stato,Superintendent,Ndr0001318,Ndr0001318,'Ndrangheta
300,CPA488843992,1978-12-15,Massimo,Bruno,M,Campania,Avellino,Polizei di Stato,Agent,Ndr0003370,Ndr0003370,'Ndrangheta
301,PGA54804576,1988-11-05,Ferdinando,Greco,M,Puglia,Taranto,Guardia di Finanza,Sergeant,Cos0004972,Cos0004972,Cosa Nostra
302,SCY911569087,1960-05-30,Renato,Bruno,M,Sicily,Catania,Polizei di Stato,Agent,Cam0004749,Cam0004749,Camorra
303,SCY944504706,1996-09-18,Mirco,Caputo,M,Sicily,Ragusa,Polizei di Stato,Agent,Cos0004226,Cos0004226,Cosa Nostra
304,CPA372167026,1985-07-19,Arianna,D'angelo,F,Campania,Avellino,Guardia di Finanza,Officer,Cos0004226,Cos0004226,Cosa Nostra
305,SCY102779623,1956-05-01,Beatrice,Santoro,F,Sicily,Trapani,Guardia di Finanza,Officer,Cos0004331,Cos0004331,Cosa Nostra
306,SCY790463595,1983-07-30,Alessio,Bianco,M,Sicily,Palermo,The Carabinieri,Lieutenent,Cam0000207,Cam0000207,Camorra
307,CPA422890850,2001-07-26,Corrado,Bruno,M,Campania,Naples,Guardia di Finanza,Sergeant,Cam0001592,Cam0001592,Camorra
308,SCY745722266,1974-09-17,Aldo,Bruno,M,Sicily,Caltanissetta,Guardia di Finanza,Sergeant,Cam0001035,Cam0001035,Camorra
309,CPA41480705,1984-12-31,Amelia,Bruno,F,Campania,Salerno,Polizei di Stato,Superintendent,Cam0000457,Cam0000457,Camorra
310,PGA738911658,1975-10-12,Agnese,Ferrara,F,Puglia,Taranto,Polizei di Stato,Assistant,Cam0000148,Cam0000148,Camorra
311,CPA468247836,1964-01-06,Noemi,De Angelis,F,Campania,Benevento,Polizei di Stato,Sergeant,Cam0001048,Cam0001048,Camorra
312,CPA594300999,1956-06-21,Livia,Pellegrini,F,Campania,Salerno,The Carabinieri,Captain,Cam0001048,Cam0001048,Camorra
313,SCY243527799,1988-08-03,Federica,Valentini,F,Sicily,Syracuse,Guardia di Finanza,Sergeant,Cos0002392,Cos0002392,Cosa Nostra
314,SCY696967708,1965-08-01,Eva,Bianco,F,Sicily,Palermo,Polizei di Stato,Agent,Ndr0003804,Ndr0003804,'Ndrangheta
315,SCY21303766,1958-02-08,Asia,Basile,F,Sicily,Catania,Polizei di Stato,Agent,Cos0003764,Cos0003764,Cosa Nostra
316,SCY280857608,1986-03-21,Stefano,Gatti,M,Sicily,Caltanissetta,Polizei di Stato,Sergeant,Ndr0004392,Ndr0004392,'Ndrangheta
317,PGA474397146,1957-05-23,Fausto,Russo,M,Puglia,Taranto,Guardia di Finanza,Financier,Sac0000884,Sac0000884,Sacra Corona Unita
318,SCY98009803,1962-05-30,Tullio,Bianco,M,Sicily,Trapani,Guardia di Finanza,Sergeant,Cam0001903,Cam0001903,Camorra
319,PGA659812452,2003-01-17,Simona,Benedetti,F,Puglia,Andria,Guardia di Finanza,Sergeant,Sac0000284,Sac0000284,Sacra Corona Unita
320,PGA388977539,1958-11-25,Salvatore,Bellini,M,Puglia,Andria,Guardia di Finanza,Officer,Ndr0004767,Ndr0004767,'Ndrangheta
321,CLA609312731,1997-11-19,Matteo,Bernardi,M,Calabria,Cosenza,Polizei di Stato,Agent,Ndr0000321,Ndr0000321,'Ndrangheta
322,CLA237890680,1958-09-01,Marco,D'angelo,M,Calabria,Cosenza,Polizei di Stato,Agent,Sac0001127,Sac0001127,Sacra Corona Unita
323,SCY389146507,1979-01-24,Federico,Santoro,M,Sicily,Marsala,The Carabinieri,Officer,Ndr0001870,Ndr0001870,'Ndrangheta
324,CLA768507747,1966-04-14,Guido,Fabbri,M,Calabria,Catanzaro,Guardia di Finanza,Sergeant,Cam0005273,Cam0005273,Camorra
325,CPA109817559,1998-06-16,Emanuele,Galli,M,Campania,Naples,Guardia di Finanza,Financier,Cos0003971,Cos0003971,Cosa Nostra
326,CPA156709496,1968-06-04,Valentino,Ferri,M,Campania,Benevento,The Carabinieri,Officer,Ndr0003391,Ndr0003391,'Ndrangheta
327,PGA939271422,1994-11-18,Domenico,Gallo,M,Puglia,Lecce,Guardia di Finanza,Sergeant,Cam0003867,Cam0003867,Camorra
328,PGA335276603,1959-08-11,Bernardo,Santoro,M,Puglia,Bari,Guardia di Finanza,Officer,Cos0001392,Cos0001392,Cosa Nostra
329,CLA755221255,1966-09-24,Gabriella,Parisi,F,Calabria,Reggio Calabria,The Carabinieri,Officer,Cos0002457,Cos0002457,Cosa Nostra
330,SCY997449818,1968-05-13,Maria,Conti,F,Sicily,Messina,Polizei di Stato,Assistant Chief,Cos0001480,Cos0001480,Cosa Nostra
331,PGA387813038,1993-01-30,Alice,Santoro,F,Puglia,Foggia,Guardia di Finanza,Financier,Cam0000192,Cam0000192,Camorra
332,CPA590485967,1966-08-20,Rocco,Greco,M,Campania,Benevento,Polizei di Stato,Assistant Chief,Cos0000021,Cos0000021,Cosa Nostra
333,CLA185971199,1957-03-11,Vincenzo,Greco,M,Calabria,Crotone,Guardia di Finanza,Financier,Cam0001141,Cam0001141,Camorra
334,CPA286550375,1965-11-20,Vittorio,Bianco,M,Campania,Benevento,Polizei di Stato,Sergeant,Cam0002051,Cam0002051,Camorra
335,PGA489984604,1983-11-28,Roberta,Ferraro,F,Puglia,Andria,The Carabinieri,Officer,Ndr0002033,Ndr0002033,'Ndrangheta
336,CLA748307632,1994-12-26,Salvo,Giuliani,M,Calabria,Crotone,Polizei di Stato,Sergeant,Cam0005466,Cam0005466,Camorra
337,PGA521208807,2002-06-11,Walter,Basile,M,Puglia,Bari,Guardia di Finanza,Officer,Ndr0002426,Ndr0002426,'Ndrangheta
338,PGA510844635,1956-07-21,Corrado,Gentile,M,Puglia,Bari,Polizei di Stato,Agent,Cam0005859,Cam0005859,Camorra
339,SCY812324078,1963-10-25,Biagio,Santoro,M,Sicily,Ragusa,Polizei di Stato,Agent,Cos0003742,Cos0003742,Cosa Nostra
340,CLA944472022,1974-03-12,Umberto,Santoro,M,Calabria,Corigliano-Rossano,Polizei di Stato,Agent,Cos0004129,Cos0004129,Cosa Nostra
341,CLA53555443,1982-04-01,Marcello,Piras,M,Calabria,Catanzaro,Guardia di Finanza,Sergeant,Cam0006154,Cam0006154,Camorra
342,PGA81529405,1983-02-16,Ernesto,Negri,M,Puglia,Andria,Polizei di Stato,Sergeant,Cam0006154,Cam0006154,Camorra
343,PGA72621062,1982-04-25,Alessia,Costantini,F,Puglia,Lecce,Polizei di Stato,Assistant,Cam0006509,Cam0006509,Camorra
344,SCY707496723,2002-05-01,Carlotta,Bruno,F,Sicily,Vittoria,Guardia di Finanza,Officer,Cam0006509,Cam0006509,Camorra
345,CLA516121545,1960-12-24,Rita,Bruno,F,Calabria,Reggio Calabria,Polizei di Stato,Agent,Sac0000454,Sac0000454,Sacra Corona Unita
346,SCY394561956,1957-02-11,Leonardo,Montanari,M,Sicily,Ragusa,Guardia di Finanza,Financier,Ndr0003508,Ndr0003508,'Ndrangheta
347,CPA223630080,1965-10-29,Gabriella,Montanari,F,Campania,Naples,The Carabinieri,Officer,Cam0003750,Cam0003750,Camorra
348,CPA580675487,1971-03-24,Nicola,Santoro,M,Campania,Naples,The Carabinieri,Lieutenent,Cam0003750,Cam0003750,Camorra
349,PGA647012937,1965-10-19,Mario,Bianchi,M,Puglia,Bari,Polizei di Stato,Commissioner,Cam0006170,Cam0006170,Camorra
350,SCY828373317,1979-06-08,Emanuele,Bianchi,M,Sicily,Palermo,The Carabinieri,Officer,Cam0002153,Cam0002153,Camorra
351,SCY844759386,1958-06-10,Lapo,Pellegrino,M,Sicily,Catania,Polizei di Stato,Sergeant,Sac0001852,Sac0001852,Sacra Corona Unita
352,CPA514164817,1983-07-05,Maurizio,Bruno,M,Campania,Benevento,The Carabinieri,Lieutenent,Cos0002389,Cos0002389,Cosa Nostra
353,CPA33618099,1974-10-28,Tullio,Ferraro,M,Campania,Benevento,Polizei di Stato,Agent,Cos0003827,Cos0003827,Cosa Nostra
354,SCY40185344,1996-01-06,Eugenia,Moretti,F,Sicily,Marsala,Guardia di Finanza,Officer,Cos0003426,Cos0003426,Cosa Nostra
355,CLA248452894,1968-07-30,Bruno,Ricci,M,Calabria,Rende,Polizei di Stato,Sergeant,Ndr0003900,Ndr0003900,'Ndrangheta
356,PGA420799044,1990-12-28,Salvatore,Bianchi,M,Puglia,Lecce,Polizei di Stato,Agent,Cos0002686,Cos0002686,Cosa Nostra
357,PGA881193989,1997-08-02,Andrea,Santoro,M,Puglia,Foggia,The Carabinieri,Lieutenent,Cos0002604,Cos0002604,Cosa Nostra
358,CPA112222390,2002-11-09,Riccardo,Pellegrino,M,Campania,Benevento,Polizei di Stato,Assistant Chief,Ndr0002762,Ndr0002762,'Ndrangheta
359,PGA327800115,2001-12-26,Giuliano,Serra,M,Puglia,Lecce,The Carabinieri,Officer,Cam0002169,Cam0002169,Camorra
360,CPA203109984,1961-08-08,Emiliano,Santoro,M,Campania,Naples,The Carabinieri,Officer,Sac0001093,Sac0001093,Sacra Corona Unita
361,CLA833374756,1969-11-11,Sabina,Pellegrini,F,Calabria,Catanzaro,Guardia di Finanza,Financier,Ndr0000516,Ndr0000516,'Ndrangheta
362,CPA569282303,1986-02-06,Sofia,Marchetti,F,Campania,Caserta,The Carabinieri,Lieutenent,Cos0004862,Cos0004862,Cosa Nostra
363,PGA712766556,1971-02-10,Fabrizio,Marchetti,M,Puglia,Taranto,Guardia di Finanza,Financier,Sac0000067,Sac0000067,Sacra Corona Unita
364,SCY484928113,1998-08-29,Walter,Bianco,M,Sicily,Palermo,The Carabinieri,Lieutenent,Ndr0003491,Ndr0003491,'Ndrangheta
365,PGA391157106,1972-06-30,Felice,Basile,M,Puglia,Foggia,Guardia di Finanza,Sergeant,Cos0001186,Cos0001186,Cosa Nostra
366,PGA185721592,1990-07-29,Emilia,Rossi,F,Puglia,Bari,Guardia di Finanza,Financier,Ndr0005898,Ndr0005898,'Ndrangheta
367,CPA520389836,1961-01-16,Valentino,Rossi,M,Campania,Caserta,Polizei di Stato,Sergeant,Cam0001739,Cam0001739,Camorra
368,SCY685772754,1976-10-10,Giuliano,Rossi,M,Sicily,Syracuse,Polizei di Stato,Agent,Cam0001986,Cam0001986,Camorra
369,PGA898201517,1994-03-09,Bruno,Costa,M,Puglia,Andria,Guardia di Finanza,Officer,Ndr0000011,Ndr0000011,'Ndrangheta
370,CPA823263374,1957-08-17,Greta,Morelli,F,Campania,Caserta,Polizei di Stato,Agent,Cam0002792,Cam0002792,Camorra
371,CPA728338529,1981-11-18,Arianna,Santoro,F,Campania,Naples,Polizei di Stato,Sergeant,Cos0000054,Cos0000054,Cosa Nostra
372,CPA81605282,1969-09-12,Mirco,Bruno,M,Campania,Caserta,Polizei di Stato,Agent,Ndr0003756,Ndr0003756,'Ndrangheta
