,Raid_ID,Date,Region,City,Successful,Arrests,Lead_Officer_ID,First_Name,Last_Name,Case_ID
1077,NAP42829,2009-04-30,Campania,Naples,Yes,18,CPA48456192,Claudio,Bianco,CA263
1078,MES81645,2006-06-07,Sicily,Messina,Yes,12,SCY576750790,Raul,Ferrara,CA1310
1079,COS92861,2014-04-07,Calabria,Cosenza,No,0,CLA698134340,Nicoletta,Santoro,CA1485
1080,SYR80278,2020-02-20,Sicily,Syracuse,Yes,1,SCY596788843,Gabriella,Greco,CA1626
1081,NAP12473,2021-03-06,Campania,Naples,Yes,9,CPA822651465,Saverio,Caputo,CA1642
1082,AVE99379,2012-09-22,Campania,Avellino,No,0,CPA877581963,Ludovica,Milani,CA58
1083,BEN23806,2007-01-19,Campania,Benevento,Yes,4,CPA823500122,Sofia,Santoro,CA1548
1084,COR13066,2003-09-14,Calabria,Corigliano-Rossano,No,0,CLA586294606,Ada,Caputo,CA1278
1085,REN36036,2008-10-27,Calabria,Rende,No,0,CLA738419392,Walter,De Rosa,CA1266
1086,AND05827,2000-09-02,Puglia,Andria,No,0,PGA339020374,Nicoletta,Greco,CA325
1087,COR02602,2014-09-13,Calabria,Corigliano-Rossano,No,0,CLA706442949,Alessandro,Amato,CA1623
1088,SAL88872,2020-07-09,Campania,Salerno,No,0,CPA228684194,Amelia,Russo,CA1283
1089,CAT23230,2012-12-30,Sicily,Catania,No,0,SCY659233111,Bruno,Russo,CA745
1090,CAT55143,2000-08-05,Calabria,Catanzaro,No,0,CLA742054554,Marta,Bianco,CA521
1091,GEL97648,2016-04-28,Sicily,Gela,Yes,14,SCY188890785,Tiziano,Bellini,CA398
1092,LAM32950,2009-11-27,Calabria,Lamezia Terme,No,0,CLA224497943,Riccardo,Greco,CA1748
1093,MON95354,2015-07-08,Calabria,Montalto Uffugo,No,0,CLA606916453,Pietro,Testa,CA310
1094,NAP56250,2021-05-15,Campania,Naples,Yes,5,CPA833039056,Lorenzo,Greco,CA1302
1095,CAS13434,2009-10-29,Calabria,Castrovillari,Yes,14,CLA42440456,Raffaello,Donati,CA1133
1096,LAM49938,2012-11-20,Calabria,Lamezia Terme,No,0,CLA420600278,Fausto,Bruno,CA715
1097,CAL20737,2001-02-12,Sicily,Caltanissetta,No,0,SCY861693713,Tullio,Bruno,CA1996
1098,MAR56483,2019-10-24,Sicily,Marsala,Yes,13,SCY823641902,Debora,Rossetti,CA783
1099,CAS42442,2004-03-29,Campania,Caserta,No,0,CPA886311702,Guido,Leone,CA248
1100,BEN82505,2009-03-23,Campania,Benevento,Yes,4,CPA20639361,Fabrizio,Greco,CA1582
1101,LEC80752,2007-06-10,Puglia,Lecce,Yes,8,PGA534774102,Luca,Greco,CA914
1102,CAT12294,2020-01-11,Calabria,Catanzaro,No,0,CLA17860844,Gabriella,Martinelli,CA1026
1103,RAG77628,2017-02-16,Sicily,Ragusa,Yes,15,SCY759878748,Miriam,Ferrari,CA71
1104,AND77431,2013-10-05,Puglia,Andria,Yes,14,PGA241897477,Silvio,Rinaldi,CA267
1105,NAP06626,2011-12-30,Campania,Naples,No,0,CPA368753487,Simona,Conti,CA474
1106,REG09109,2008-07-16,Calabria,Reggio Calabria,No,0,CLA636734832,Fulvio,Marini,CA243
1107,BEN79789,2006-08-20,Campania,Benevento,Yes,16,CPA982776305,Umberto,Messina,CA1366
1108,GEL27672,2008-09-06,Sicily,Gela,No,0,SCY0484310,Massimiliano,Farina,CA1873
1109,CAL81778,2007-08-22,Sicily,Caltanissetta,No,0,SCY371665272,Lapo,Bruno,CA872
1110,MES66210,2013-08-05,Sicily,Messina,No,0,SCY181110813,Pietro,Bianco,CA1827
1111,NAP45711,2019-12-20,Campania,Naples,No,0,CPA745958612,Valentino,Bruno,CA1166
1112,COR38467,2004-07-09,Calabria,Corigliano-Rossano,No,0,CLA651998758,Giacomo,Greco,CA1704
1113,SYR89375,2017-02-05,Sicily,Syracuse,No,0,SCY523152519,Corrado,Gallo,CA1736
1114,AVE69712,2002-03-22,Campania,Avellino,No,0,CPA234544279,Rossana,Bianco,CA1408
1115,PAL64007,2007-06-20,Sicily,Palermo,Yes,1,SCY176780127,Iole,Greco,CA531
1116,NAP26121,2002-04-04,Campania,Naples,No,0,CPA525523346,Luca,De Rosa,CA1396
1117,SAL14212,2004-12-11,Campania,Salerno,No,0,CPA721076780,Elisa,Sanna,CA308
1118,NAP81798,2015-11-26,Campania,Naples,No,0,CPA185390177,Cecilia,Santoro,CA411
1119,SAL74792,2018-11-13,Campania,Salerno,Yes,8,CPA954248430,Debora,Bianco,CA1001
1120,CAS84768,2020-05-17,Campania,Caserta,No,0,CPA410186187,Ruggero,Farina,CA1686
1121,AND60258,2018-08-18,Puglia,Andria,No,0,PGA233893574,Guido,Santoro,CA86
1122,BEN27175,2013-10-19,Campania,Benevento,Yes,7,CPA508448328,Massimiliano,Russo,CA611
1123,RAG67287,2002-07-21,Sicily,Ragusa,Yes,17,SCY215314588,Renato,Ferrari,CA936
1124,CRO95370,2021-07-04,Calabria,Crotone,No,0,CLA716564362,Stefano,Marino,CA1216
1125,MES08191,2004-10-30,Sicily,Messina,No,0,SCY805945893,Amelia,Rinaldi,CA51
1126,ACR56970,2006-01-16,Calabria,Acri,Yes,9,CLA71647296,Mauro,Ruggiero,CA497
1127,SAL17170,2021-10-12,Campania,Salerno,No,0,CPA658458515,Massimo,Bianchi,CA746
1128,GEL68487,2021-02-12,Sicily,Gela,No,0,SCY734628728,Ezio,Bruno,CA1360
1129,SAL75356,2016-12-11,Campania,Salerno,No,0,CPA792676900,Vincenzo,Valentini,CA1417
1130,CAT13235,2002-07-11,Sicily,Catania,No,0,SCY912758529,Matteo,Bruno,CA998
1131,LAM41876,2005-10-01,Calabria,Lamezia Terme,No,0,CLA191740299,Gaia,Lombardi,CA1092
1132,COR88866,2021-11-27,Calabria,Corigliano-Rossano,No,0,CLA635768245,Federica,Bruno,CA550
1133,SAL31087,2006-03-30,Campania,Salerno,No,0,CPA420669870,Rossana,Bruno,CA896
1134,PAL58317,2005-04-11,Sicily,Palermo,Yes,1,SCY46336146,Aldo,Bruno,CA1803
1135,FOG62271,2003-01-19,Puglia,Foggia,No,0,PGA745869043,Ernesto,Battaglia,CA1169
1136,TRA17190,2000-11-30,Sicily,Trapani,No,0,SCY846152588,Federica,Bruno,CA1788
1137,GEL88206,2004-09-18,Sicily,Gela,No,0,SCY544330106,Serena,Farina,CA1207
1138,CAT39601,2019-03-31,Sicily,Catania,Yes,18,SCY412401359,Lavinia,Cattaneo,CA953
1139,CAT72373,2012-11-02,Calabria,Catanzaro,No,0,CLA714356126,Valerio,Greco,CA1696
1140,CAS26528,2004-07-04,Campania,Caserta,No,0,CPA718785962,Elvira,Bruno,CA709
1141,VIT84474,2009-01-01,Sicily,Vittoria,Yes,10,SCY908326762,Ilaria,Messina,CA1846
1142,NAP92160,2019-07-06,Campania,Naples,Yes,2,CPA632144166,Cecilia,Bruno,CA1870
1143,CAT95688,2005-12-03,Sicily,Catania,Yes,17,SCY730568022,Gabriella,Conte,CA953
1144,VIB05912,2007-02-17,Calabria,Vibo Valentia,Yes,3,CLA822969181,Ernesto,Bruno,CA364
1145,NAP59128,2020-11-22,Campania,Naples,Yes,7,CPA752977441,Tullio,De Santis,CA891
1146,VIB23512,2020-05-07,Calabria,Vibo Valentia,No,0,CLA991360839,Valentino,Bruno,CA366
1147,FOG38506,2002-01-04,Puglia,Foggia,Yes,3,PGA744211418,Simone,Bruno,CA1169
1148,TRA02535,2017-02-02,Sicily,Trapani,Yes,1,SCY801375917,Raffaele,Greco,CA496
1149,RAG32522,2021-05-24,Sicily,Ragusa,Yes,15,SCY200175871,Dario,Serra,CA898
1150,FOG56436,2016-05-17,Puglia,Foggia,No,0,PGA532802692,Viola,Greco,CA447
1151,REN08590,2007-04-24,Calabria,Rende,Yes,3,CLA797912150,Massimo,Ferrara,CA729
1152,CAT67673,2003-12-13,Calabria,Catanzaro,No,0,CLA679609083,Roberto,Bianco,CA1926
1153,AVE93455,2013-05-02,Campania,Avellino,No,0,CPA665788565,Sabina,Santoro,CA322
1154,VIB88090,2003-07-31,Calabria,Vibo Valentia,No,0,CLA10359073,Caterina,Valentini,CA1911
1155,PAL68741,2000-12-22,Sicily,Palermo,Yes,13,SCY410058715,Matteo,Sartori,CA1147
1156,TRA89717,2020-07-01,Sicily,Trapani,Yes,5,SCY414902855,Claudia,Bruno,CA437
1157,LAM67679,2013-12-09,Calabria,Lamezia Terme,Yes,12,CLA252609401,Gioia,Riva,CA1192
1158,CAT91876,2015-03-01,Sicily,Catania,Yes,6,SCY748121589,Antonello,Rossi,CA478
1159,ACR88007,2011-07-25,Calabria,Acri,No,0,CLA29717867,Andrea,Bernardi,CA67
1160,LAM68771,2009-06-13,Calabria,Lamezia Terme,No,0,CLA630809457,Walter,Rossi,CA865
1161,AVE33069,2004-05-29,Campania,Avellino,Yes,5,CPA5189809,Carlo,Mancini,CA1491
1162,SAL54354,2018-10-08,Campania,Salerno,Yes,14,CPA554590192,Violante,Sala,CA661
1163,COR12594,2012-05-18,Calabria,Corigliano-Rossano,Yes,15,CLA778561985,Domenico,Marino,CA1179
1164,RAG62126,2015-10-17,Sicily,Ragusa,No,0,SCY762543877,Fabio,Bruno,CA1306
1165,RAG42170,2009-05-11,Sicily,Ragusa,No,0,SCY741582412,Ruggero,Bruno,CA609
1166,GEL05455,2021-03-08,Sicily,Gela,No,0,SCY294464094,Gabriele,Rossi,CA1243
1167,CAT80238,2014-04-02,Sicily,Catania,No,0,SCY326741870,Adele,Santoro,CA1313
1168,VIT51234,2014-06-20,Sicily,Vittoria,Yes,16,SCY857641253,Gabriele,Bruno,CA988
1169,NAP11115,2001-07-13,Campania,Naples,Yes,18,CPA836766428,Sara,Rinaldi,CA21
1170,MON91171,2017-03-20,Calabria,Montalto Uffugo,No,0,CLA173852459,Filippo,Silvestri,CA1515
1171,AND95412,2016-09-16,Puglia,Andria,No,0,PGA585547190,Ilaria,Rossetti,CA1479
1172,COR52316,2012-02-01,Calabria,Corigliano-Rossano,No,0,CLA971631407,Noemi,Russo,CA1623
1173,CAL94961,2000-05-19,Sicily,Caltanissetta,No,0,SCY869919672,Daniele,Rizzi,CA947
1174,MAR26920,2001-09-19,Sicily,Marsala,Yes,8,SCY624712891,Debora,Ferretti,CA298
1175,MAR49867,2003-07-26,Sicily,Marsala,Yes,3,SCY83719434,Margherita,Conti,CA1793
1176,ACR58041,2000-02-11,Calabria,Acri,Yes,6,CLA618658591,Adele,Costantini,CA484
1177,ACR56715,2022-02-07,Calabria,Acri,No,0,CLA393383590,Massimo,De Santis,CA7
1178,FOG10168,2004-11-25,Puglia,Foggia,Yes,7,PGA168496774,Emiliano,Bianco,CA713
1179,CRO34124,2002-02-18,Calabria,Crotone,Yes,2,CLA868796979,Lapo,Ricci,CA1122
1180,CAS94429,2006-10-18,Campania,Caserta,No,0,CPA270135010,Fioretta,Riva,CA1530
1181,SAL83352,2016-01-12,Campania,Salerno,No,0,CPA613140073,Luisa,Pellegrino,CA666
1182,AVE77085,2011-11-13,Campania,Avellino,Yes,5,CPA820598885,Lucia,Santoro,CA448
1183,REG23792,2012-10-25,Calabria,Reggio Calabria,No,0,CLA473930957,Ilaria,Bruno,CA918
1184,SAL49702,2000-12-29,Campania,Salerno,No,0,CPA670743936,Nicoletta,Montanari,CA1388
1185,TAR80253,2008-07-02,Puglia,Taranto,Yes,18,PGA396264328,Luigi,Bruno,CA1067
1186,SAL07925,2015-10-24,Campania,Salerno,No,0,CPA235660027,Gaia,Bruno,CA1186
1187,LEC02995,2005-08-29,Puglia,Lecce,Yes,8,PGA316497927,Donatella,Bruno,CA993
1188,BAR41070,2014-09-13,Puglia,Bari,Yes,15,PGA756284848,Tullio,Gentile,CA632
1189,CAT74754,2016-09-25,Sicily,Catania,No,0,SCY699320699,Vittorio,Testa,CA458
1190,MON71958,2011-06-12,Calabria,Montalto Uffugo,Yes,9,CLA231295752,Margherita,Ricci,CA1421
1191,COS55442,2010-04-23,Calabria,Cosenza,No,0,CLA670308498,Iole,Santoro,CA1568
1192,CAT37748,2009-08-22,Sicily,Catania,Yes,4,SCY354881801,Fulvio,Sanna,CA290
1193,BEN56461,2000-03-21,Campania,Benevento,No,0,CPA530977566,Gioia,Esposito,CA698
1194,ACR82954,2021-05-14,Calabria,Acri,No,0,CLA404937208,Tullio,Bruno,CA1794
1195,CAT46958,2017-04-07,Calabria,Catanzaro,No,0,CLA253494794,Rocco,De Angelis,CA435
1196,COS24881,2017-03-31,Calabria,Cosenza,Yes,6,CLA813765993,Giulia,Rossi,CA1000
1197,CRO32269,2019-05-14,Calabria,Crotone,No,0,CLA254091103,Gioia,Bruno,CA1103
1198,MAR30377,2008-04-15,Sicily,Marsala,Yes,13,SCY609634880,Ludovica,Santoro,CA298
1199,NAP94099,2021-04-17,Campania,Naples,No,0,CPA993898229,Maurizio,Santoro,CA1791
1200,CAS13330,2017-10-03,Campania,Caserta,No,0,CPA333391087,Bruno,Rossi,CA92
1201,MAR86418,2020-10-17,Sicily,Marsala,No,0,SCY316676924,Luisa,Bruno,CA1961
1202,BAR08812,2011-10-20,Puglia,Bari,No,0,PGA730658779,Luigi,Guerra,CA1362
1203,CRO99722,2008-11-17,Calabria,Crotone,No,0,CLA376727802,Gabriella,Bruno,CA557
1204,NAP20838,2004-10-28,Campania,Naples,No,0,CPA938082360,Ugo,Greco,CA411
1205,REG83909,2007-10-07,Calabria,Reggio Calabria,No,0,CLA380698979,Luigi,Bruno,CA918
1206,COS58255,2013-10-23,Calabria,Cosenza,Yes,3,CLA356972859,Emilio,Costantini,CA280
1207,CAL42054,2006-07-18,Sicily,Caltanissetta,No,0,SCY130354974,Violante,Rossi,CA721
1208,NAP23668,2016-02-20,Campania,Naples,Yes,8,CPA54802981,Massimiliano,Greco,CA281
1209,CAS87925,2013-05-20,Campania,Caserta,No,0,CPA515833227,Massimiliano,Milani,CA1481
1210,BEN10038,2010-07-17,Campania,Benevento,No,0,CPA81218354,Cristian,Rizzi,CA1253
1211,BAR77326,2010-06-27,Puglia,Bari,Yes,5,PGA720975612,Bernardo,Rossi,CA1837
1212,BAR03604,2006-10-24,Puglia,Bari,Yes,8,PGA814248375,Margherita,Caputo,CA1670
1213,MES06966,2000-02-20,Sicily,Messina,No,0,SCY687528211,Lorenzo,Fabbri,N/A
1214,REG99478,2000-09-10,Calabria,Reggio Calabria,Yes,9,CLA810103645,Aurora,Lombardo,CA1391
1215,REN39229,2012-02-22,Calabria,Rende,No,0,CLA621305669,Claudio,Riva,CA490
1216,AVE96636,2001-01-21,Campania,Avellino,No,0,CPA516759115,Gianluca,Ferrari,CA485
1217,FOG79203,2005-08-23,Puglia,Foggia,No,0,PGA624489006,Diego,Villa,CA1632
1218,GEL94595,2009-01-08,Sicily,Gela,No,0,SCY328503368,Margherita,Bianco,CA1922
1219,TRA87713,2011-10-20,Sicily,Trapani,No,0,SCY529936162,Paolo,Bruno,CA40
1220,AVE04029,2000-05-20,Campania,Avellino,No,0,CPA266532527,Renato,Moretti,CA1850
1221,COS38763,2002-04-02,Calabria,Cosenza,No,0,CLA234705870,Giovanni,Montanari,CA1518
1222,AVE30605,2017-09-10,Campania,Avellino,Yes,14,CPA408516405,Ludovica,Santoro,CA1295
1223,LAM04178,2019-01-23,Calabria,Lamezia Terme,No,0,CLA840612203,Patrizio,Bruno,CA633
1224,CAT76864,2018-04-27,Sicily,Catania,No,0,SCY249964462,Massimo,Valentini,CA1267
1225,LAM87980,2018-05-30,Calabria,Lamezia Terme,Yes,12,CLA419201790,Greta,Russo,CA1748
1226,LEC91343,2022-03-13,Puglia,Lecce,No,0,PGA786393610,Carlo,Rizzo,CA642
1227,REN30600,2018-06-11,Calabria,Rende,No,0,CLA689508266,Mario,Villa,CA726
1228,MON51033,2016-04-23,Calabria,Montalto Uffugo,No,0,CLA99552154,Elisa,Ferrara,CA275
1229,BEN89238,2014-09-23,Campania,Benevento,No,0,CPA577824388,Ruggero,Ferraro,CA163
1230,RAG07627,2001-02-04,Sicily,Ragusa,No,0,SCY124022580,Edoardo,Rizzo,CA804
1231,COR05689,2015-01-20,Calabria,Corigliano-Rossano,No,0,CLA879264568,Mirco,Bruno,CA550
1232,VIT19147,2004-03-05,Sicily,Vittoria,Yes,15,SCY343987208,Lucio,Bruno,CA747
1233,CAS35882,2016-05-07,Campania,Caserta,Yes,18,CPA451044328,Sara,Martinelli,CA361
1234,MES09687,2004-03-18,Sicily,Messina,No,0,SCY962942825,Pasquale,Bruno,CA646
1235,CRO35321,2021-10-20,Calabria,Crotone,Yes,12,CLA828140724,Massimo,Greco,CA1162
1236,REN99941,2014-09-18,Calabria,Rende,No,0,CLA8863776,Fabrizio,Rossi,CA862
1237,CRO20539,2008-10-03,Calabria,Crotone,No,0,CLA561371875,Emilio,Montanari,CA1122
1238,SAL79476,2009-11-13,Campania,Salerno,Yes,1,CPA368147098,Antonia,Santoro,CA1392
1239,LAM30109,2011-03-27,Calabria,Lamezia Terme,No,0,CLA748399700,Corrado,Bianchi,CA865
1240,AVE47460,2013-02-13,Campania,Avellino,No,0,CPA84071920,Anna,Pellegrino,CA448
1241,BEN41458,2005-08-31,Campania,Benevento,No,0,CPA626430026,Valerio,Caruso,CA1921
1242,MES05725,2002-11-21,Sicily,Messina,Yes,5,SCY927099631,Silvio,Ferrari,CA646
1243,REG37002,2000-10-13,Calabria,Reggio Calabria,No,0,CLA382809304,Alice,Romano,CA33
1244,SAL92713,2003-04-18,Campania,Salerno,No,0,CPA448989376,Ezio,Gentile,CA1994
1245,SAL37133,2005-08-16,Campania,Salerno,No,0,CPA205958997,Aurora,Bianco,CA1499
1246,VIB54286,2008-11-01,Calabria,Vibo Valentia,No,0,CLA140156455,Lucio,Donati,CA1348
1247,CAL42687,2009-12-24,Sicily,Caltanissetta,Yes,16,SCY89550595,Elio,Neri,CA173
1248,AVE92306,2019-12-28,Campania,Avellino,No,0,CPA373931325,Raffaello,Santoro,CA117
1249,TRA11912,2003-01-10,Sicily,Trapani,No,0,SCY408616021,Ugo,Bruno,CA1779
1250,CRO93050,2002-09-03,Calabria,Crotone,No,0,CLA789286462,Cecilia,Caputo,CA1865
1251,CAT62715,2004-07-08,Calabria,Catanzaro,No,0,CLA400686961,Gioele,Longo,CA1488
1252,AND35336,2021-02-16,Puglia,Andria,No,0,PGA170076400,Agnese,Gentile,CA1456
1253,BEN28905,2013-04-21,Campania,Benevento,No,0,CPA338187778,Simona,Greco,CA924
1254,RAG03401,2021-11-12,Sicily,Ragusa,No,0,SCY128407672,Mauro,Rossi,CA1308
1255,BEN80071,2000-12-21,Campania,Benevento,Yes,10,CPA442328006,Federica,Bruno,CA1352
1256,CAS06246,2012-06-27,Campania,Caserta,No,0,CPA616973471,Tiziano,Bruno,CA1516
1257,SAL83669,2012-02-15,Campania,Salerno,No,0,CPA867466652,Giulio,Ricci,CA1638
1258,AVE93892,2011-11-26,Campania,Avellino,No,0,CPA769502469,Zeno,Costantini,CA444
1259,MES07606,2020-11-14,Sicily,Messina,No,0,SCY317029783,Sabina,Bianco,CA118
1260,AVE92386,2004-09-06,Campania,Avellino,No,0,CPA130836030,Cristina,Bruno,CA622
1261,TAR67318,2019-08-28,Puglia,Taranto,No,0,PGA578354535,Laura,Bruno,CA286
1262,MES81242,2001-11-13,Sicily,Messina,Yes,13,SCY38167711,Zeno,Greco,CA486
1263,MON42243,2006-06-01,Calabria,Montalto Uffugo,No,0,CLA694928073,Mario,Martinelli,CA1311
1264,AVE29602,2017-12-18,Campania,Avellino,No,0,CPA617671705,Beatrice,Orlando,CA1506
1265,SYR09404,2000-09-08,Sicily,Syracuse,Yes,3,SCY3429480,Tiziano,Bianchi,CA537
1266,SAL69905,2011-12-31,Campania,Salerno,Yes,14,CPA877681545,Vittorio,Russo,CA1550
1267,SAL78373,2004-03-06,Campania,Salerno,Yes,6,CPA243601294,Stefania,Gentile,CA1576
1268,VIT36579,2001-08-21,Sicily,Vittoria,Yes,1,SCY275299097,Angelo,Montanari,CA1852
1269,MAR81495,2008-05-18,Sicily,Marsala,No,0,SCY651110942,Stefania,Mancini,CA1199
1270,CAS96613,2020-07-29,Campania,Caserta,Yes,9,CPA840672328,Adriano,Bruno,CA361
1271,TRA07583,2009-11-17,Sicily,Trapani,No,0,SCY504480530,Luigi,Marchetti,CA1927
1272,PAL56907,2013-01-30,Sicily,Palermo,Yes,16,SCY922881103,Amelia,Ricci,CA1738
1273,BAR01524,2020-11-04,Puglia,Bari,No,0,PGA683724279,Riccardo,Caruso,CA1297
1274,CAS08816,2005-05-05,Campania,Caserta,No,0,CPA687452510,Greta,Mancini,CA1054
1275,MES26571,2007-06-05,Sicily,Messina,No,0,SCY265301894,Saverio,Pellegrini,CA1333
1276,TRA05146,2022-03-31,Sicily,Trapani,Yes,10,SCY342365910,Flavia,Gallo,CA1551
1277,FOG87765,2012-02-05,Puglia,Foggia,No,0,PGA782190671,Massimo,Giuliani,CA6
1278,NAP68746,2007-03-13,Campania,Naples,No,0,CPA256597939,Massimiliano,Fontana,CA146
1279,LEC69148,2014-07-15,Puglia,Lecce,Yes,5,PGA806545059,Cosimo,Greco,CA926
1280,CAT62485,2002-03-16,Sicily,Catania,No,0,SCY140635451,Felice,Rossi,CA1745
1281,FOG53040,2017-12-27,Puglia,Foggia,No,0,PGA281595257,Stefano,Bruno,CA1883
1282,MON19729,2000-02-28,Calabria,Montalto Uffugo,No,0,CLA385608226,Biagio,Pellegrini,CA1015
1283,LAM17210,2012-02-10,Calabria,Lamezia Terme,Yes,2,CLA711577416,Salvatore,Donati,CA46
1284,COR65360,2003-07-13,Calabria,Corigliano-Rossano,No,0,CLA527352467,Diego,Fiore,CA1713
1285,CAT75376,2016-01-19,Calabria,Catanzaro,Yes,8,CLA384300336,Martina,Grassi,CA446
1286,ACR23951,2009-08-31,Calabria,Acri,Yes,11,CLA413069126,Emma,Riva,CA1635
1287,AVE59273,2020-02-20,Campania,Avellino,No,0,CPA725371606,Cristina,Bruno,CA1068
1288,REG20343,2008-05-14,Calabria,Reggio Calabria,No,0,CLA205797131,Dario,Fiore,CA1786
1289,GEL47812,2002-03-02,Sicily,Gela,Yes,3,SCY883867353,Valentino,Bruno,CA1873
1290,REN70738,2006-02-11,Calabria,Rende,No,0,CLA519444474,Marcello,Ruggiero,CA729
1291,BEN56828,2003-06-07,Campania,Benevento,No,0,CPA47160972,Gianluca,Conti,CA419
1292,MAR09456,2020-09-11,Sicily,Marsala,No,0,SCY778726828,Emiliano,Greco,CA883
1293,ACR81036,2001-02-07,Calabria,Acri,No,0,CLA861329936,Leonardo,Leone,CA1465
1294,TAR20901,2002-04-30,Puglia,Taranto,No,0,PGA376410353,Ferdinando,Carbone,CA1415
1295,AVE06140,2004-02-28,Campania,Avellino,No,0,CPA149078633,Raffaello,Farina,CA1781
1296,SYR95066,2018-08-20,Sicily,Syracuse,No,0,SCY493558574,Luca,Neri,CA1575
1297,RAG58489,2018-10-20,Sicily,Ragusa,No,0,SCY452896727,Filippo,De Rosa,CA638
1298,SAL17583,2001-12-24,Campania,Salerno,No,0,CPA684280459,Amelia,Montanari,CA1185
1299,VIB18385,2017-03-30,Calabria,Vibo Valentia,Yes,5,CLA280145807,Giorgia,Santoro,CA189
1300,SAL48686,2017-12-03,Campania,Salerno,Yes,15,CPA534705238,Ginevra,Ricci,CA666
1301,RAG04544,2015-11-04,Sicily,Ragusa,No,0,SCY189147434,Corrado,Gentile,CA928
1302,AVE77393,2017-09-10,Campania,Avellino,Yes,12,CPA612932883,Isabella,Pellegrino,CA1757
1303,NAP48208,2000-12-10,Campania,Naples,No,0,CPA229988807,Mauro,Bianco,CA281
1304,SAL85318,2022-04-06,Campania,Salerno,No,0,CPA367871902,Ludovico,Mazza,CA1499
1305,TRA73493,2004-05-15,Sicily,Trapani,Yes,8,SCY762176946,Lorenzo,Longo,CA1551
1306,SAL63044,2021-08-04,Campania,Salerno,No,0,CPA780507511,Vito,Mariani,CA1392
1307,SYR10252,2011-07-21,Sicily,Syracuse,No,0,SCY567228964,Arianna,Pagano,CA165
1308,CAL95916,2019-03-09,Sicily,Caltanissetta,No,0,SCY313602058,Walter,Bruno,CA254
1309,VIT84767,2000-03-11,Sicily,Vittoria,No,0,SCY474478644,Edoardo,Gentile,CA1852
1310,REN42056,2006-06-20,Calabria,Rende,No,0,CLA198265740,Michele,Bianchi,CA741
1311,ACR20257,2003-06-09,Calabria,Acri,Yes,19,CLA199393731,Bruno,Santoro,CA484
1312,SAL44258,2002-09-16,Campania,Salerno,Yes,4,CPA66593144,Raul,Ricci,CA904
1313,VIT44678,2013-03-11,Sicily,Vittoria,No,0,SCY384232520,Guido,Greco,CA1167
1314,VIT80139,2017-04-12,Sicily,Vittoria,Yes,16,SCY441573185,Alberto,Giordano,CA1084
1315,SAL65610,2016-04-12,Campania,Salerno,No,0,CPA87623207,Valerio,Sala,CA1121
1316,RAG29338,2018-12-23,Sicily,Ragusa,Yes,3,SCY525653644,Daniele,Rossi,CA547
1317,CAL89899,2013-04-16,Sicily,Caltanissetta,No,0,SCY564901729,Daniele,Bruno,CA199
1318,COS10847,2014-05-23,Calabria,Cosenza,No,0,CLA56141929,Saverio,Riva,CA511
1319,BEN36968,2009-12-07,Campania,Benevento,No,0,CPA113297455,Raffaello,Mazza,CA1124
1320,CAT18119,2012-01-11,Sicily,Catania,No,0,SCY52214662,Costanza,Romano,CA64
1321,ACR42568,2012-06-24,Calabria,Acri,Yes,5,CLA550590501,Fulvio,Gallo,CA643
1322,CAS08823,2016-03-22,Campania,Caserta,Yes,12,CPA755920476,Rosa,Galli,CA1530
1323,TAR31410,2016-02-24,Puglia,Taranto,Yes,1,PGA832125013,Aldo,Sala,CA1734
1324,CRO74350,2019-02-27,Calabria,Crotone,No,0,CLA55173438,Niccolo,Moretti,CA796
1325,BEN61016,2011-01-27,Campania,Benevento,No,0,CPA978378848,Ugo,Serra,CA613
1326,COR37209,2004-08-29,Calabria,Corigliano-Rossano,No,0,CLA496095207,Irene,Bruno,CA200
1327,COS40059,2009-11-10,Calabria,Cosenza,No,0,CLA410380001,Silvio,Bianco,CA1764
1328,CAT37780,2003-02-19,Calabria,Catanzaro,No,0,CLA648358257,Fioretta,Bruno,CA521
1329,MON56422,2011-05-04,Calabria,Montalto Uffugo,No,0,CLA334584657,Matilde,Greco,CA88
1330,SYR43682,2022-04-05,Sicily,Syracuse,Yes,17,SCY123574359,Marzia,Costa,CA1024
1331,VIT15809,2010-09-25,Sicily,Vittoria,Yes,1,SCY394135690,Leonardo,Rossi,CA1315
1332,LAM73792,2004-07-01,Calabria,Lamezia Terme,No,0,CLA87795908,Emilia,Ferrara,CA1617
1333,CAS65468,2008-10-03,Calabria,Castrovillari,No,0,CLA635692159,Mattia,Marchetti,CA414
1334,ACR13603,2006-07-30,Calabria,Acri,No,0,CLA964240780,Simone,Fontana,CA296
1335,BEN32341,2015-03-31,Campania,Benevento,Yes,7,CPA943550347,Paolo,Giordano,CA629
1336,SAL50168,2006-01-20,Campania,Salerno,Yes,8,CPA632852378,Emiliano,Santoro,CA1983
1337,SYR37304,2021-06-02,Sicily,Syracuse,No,0,SCY385476339,Salvo,Bruno,CA242
1338,MAR03960,2005-12-20,Sicily,Marsala,Yes,2,SCY321329098,Roberto,Fontana,CA1898
1339,AVE87078,2015-06-10,Campania,Avellino,Yes,8,CPA118012087,Felice,Lombardi,CA1757
1340,NAP97538,2000-01-22,Campania,Naples,No,0,CPA820994965,Biagio,Santoro,N/A
1341,BAR71505,2013-09-03,Puglia,Bari,Yes,5,PGA204635671,Raffaello,Rossi,CA256
