,Raid_ID,Date,Region,City,Successful,Arrests,Lead_Officer_ID,First_Name,Last_Name
1178,FOG10168,2004-11-25,Puglia,Foggia,Yes,7,PGA168496774,Emiliano,Bianco
1179,CRO34124,2002-02-18,Calabria,Crotone,Yes,2,CLA868796979,Lapo,Ricci
1180,CAS94429,2006-10-18,Campania,Caserta,No,0,CPA270135010,Fioretta,Riva
1181,SAL83352,2016-01-12,Campania,Salerno,No,0,CPA613140073,Luisa,Pellegrino
1182,AVE77085,2011-11-13,Campania,Avellino,Yes,5,CPA820598885,Lucia,Santoro
1183,REG23792,2012-10-25,Calabria,Reggio Calabria,No,0,CLA473930957,Ilaria,Bruno
1184,SAL49702,2000-12-29,Campania,Salerno,No,0,CPA670743936,Nicoletta,Montanari
1185,TAR80253,2008-07-02,Puglia,Taranto,Yes,18,PGA396264328,Luigi,Bruno
1186,SAL07925,2015-10-24,Campania,Salerno,No,0,CPA235660027,Gaia,Bruno
1187,LEC02995,2005-08-29,Puglia,Lecce,Yes,8,PGA316497927,Donatella,Bruno
1188,BAR41070,2014-09-13,Puglia,Bari,Yes,15,PGA756284848,Tullio,Gentile
1189,CAT74754,2016-09-25,Sicily,Catania,No,0,SCY699320699,Vittorio,Testa
1190,MON71958,2011-06-12,Calabria,Montalto Uffugo,Yes,9,CLA231295752,Margherita,Ricci
1191,COS55442,2010-04-23,Calabria,Cosenza,No,0,CLA670308498,Iole,Santoro
1192,CAT37748,2009-08-22,Sicily,Catania,Yes,4,SCY354881801,Fulvio,Sanna
1193,BEN56461,2000-03-21,Campania,Benevento,No,0,CPA530977566,Gioia,Esposito
1194,ACR82954,2021-05-14,Calabria,Acri,No,0,CLA404937208,Tullio,Bruno
1195,CAT46958,2017-04-07,Calabria,Catanzaro,No,0,CLA253494794,Rocco,De Angelis
1196,COS24881,2017-03-31,Calabria,Cosenza,Yes,6,CLA813765993,Giulia,Rossi
1197,CRO32269,2019-05-14,Calabria,Crotone,No,0,CLA254091103,Gioia,Bruno
1198,MAR30377,2008-04-15,Sicily,Marsala,Yes,13,SCY609634880,Ludovica,Santoro
1199,NAP94099,2021-04-17,Campania,Naples,No,0,CPA993898229,Maurizio,Santoro
1200,CAS13330,2017-10-03,Campania,Caserta,No,0,CPA333391087,Bruno,Rossi
1201,MAR86418,2020-10-17,Sicily,Marsala,No,0,SCY316676924,Luisa,Bruno
1202,BAR08812,2011-10-20,Puglia,Bari,No,0,PGA730658779,Luigi,Guerra
1203,CRO99722,2008-11-17,Calabria,Crotone,No,0,CLA376727802,Gabriella,Bruno
1204,NAP20838,2004-10-28,Campania,Naples,No,0,CPA938082360,Ugo,Greco
1205,REG83909,2007-10-07,Calabria,Reggio Calabria,No,0,CLA380698979,Luigi,Bruno
1206,COS58255,2013-10-23,Calabria,Cosenza,Yes,3,CLA356972859,Emilio,Costantini
1207,CAL42054,2006-07-18,Sicily,Caltanissetta,No,0,SCY130354974,Violante,Rossi
1208,NAP23668,2016-02-20,Campania,Naples,Yes,8,CPA54802981,Massimiliano,Greco
1209,CAS87925,2013-05-20,Campania,Caserta,No,0,CPA515833227,Massimiliano,Milani
1210,BEN10038,2010-07-17,Campania,Benevento,No,0,CPA81218354,Cristian,Rizzi
1211,BAR77326,2010-06-27,Puglia,Bari,Yes,5,PGA720975612,Bernardo,Rossi
1212,BAR03604,2006-10-24,Puglia,Bari,Yes,8,PGA814248375,Margherita,Caputo
1213,MES06966,2000-02-20,Sicily,Messina,No,0,SCY687528211,Lorenzo,Fabbri
1214,REG99478,2000-09-10,Calabria,Reggio Calabria,Yes,9,CLA810103645,Aurora,Lombardo
1215,REN39229,2012-02-22,Calabria,Rende,No,0,CLA621305669,Claudio,Riva
1216,AVE96636,2001-01-21,Campania,Avellino,No,0,CPA516759115,Gianluca,Ferrari
1217,FOG79203,2005-08-23,Puglia,Foggia,No,0,PGA624489006,Diego,Villa
1218,GEL94595,2009-01-08,Sicily,Gela,No,0,SCY328503368,Margherita,Bianco
1219,TRA87713,2011-10-20,Sicily,Trapani,No,0,SCY529936162,Paolo,Bruno
1220,AVE04029,2000-05-20,Campania,Avellino,No,0,CPA266532527,Renato,Moretti
1221,COS38763,2002-04-02,Calabria,Cosenza,No,0,CLA234705870,Giovanni,Montanari
1222,AVE30605,2017-09-10,Campania,Avellino,Yes,14,CPA408516405,Ludovica,Santoro
1223,LAM04178,2019-01-23,Calabria,Lamezia Terme,No,0,CLA840612203,Patrizio,Bruno
1224,CAT76864,2018-04-27,Sicily,Catania,No,0,SCY249964462,Massimo,Valentini
1225,LAM87980,2018-05-30,Calabria,Lamezia Terme,Yes,12,CLA419201790,Greta,Russo
1226,LEC91343,2022-03-13,Puglia,Lecce,No,0,PGA786393610,Carlo,Rizzo
1227,REN30600,2018-06-11,Calabria,Rende,No,0,CLA689508266,Mario,Villa
1228,MON51033,2016-04-23,Calabria,Montalto Uffugo,No,0,CLA99552154,Elisa,Ferrara
1229,BEN89238,2014-09-23,Campania,Benevento,No,0,CPA577824388,Ruggero,Ferraro
1230,RAG07627,2001-02-04,Sicily,Ragusa,No,0,SCY124022580,Edoardo,Rizzo
1231,COR05689,2015-01-20,Calabria,Corigliano-Rossano,No,0,CLA879264568,Mirco,Bruno
1232,VIT19147,2004-03-05,Sicily,Vittoria,Yes,15,SCY343987208,Lucio,Bruno
1233,CAS35882,2016-05-07,Campania,Caserta,Yes,18,CPA451044328,Sara,Martinelli
1234,MES09687,2004-03-18,Sicily,Messina,No,0,SCY962942825,Pasquale,Bruno
1235,CRO35321,2021-10-20,Calabria,Crotone,Yes,12,CLA828140724,Massimo,Greco
1236,REN99941,2014-09-18,Calabria,Rende,No,0,CLA8863776,Fabrizio,Rossi
1237,CRO20539,2008-10-03,Calabria,Crotone,No,0,CLA561371875,Emilio,Montanari
1238,SAL79476,2009-11-13,Campania,Salerno,Yes,1,CPA368147098,Antonia,Santoro
1239,LAM30109,2011-03-27,Calabria,Lamezia Terme,No,0,CLA748399700,Corrado,Bianchi
1240,AVE47460,2013-02-13,Campania,Avellino,No,0,CPA84071920,Anna,Pellegrino
1241,BEN41458,2005-08-31,Campania,Benevento,No,0,CPA626430026,Valerio,Caruso
1242,MES05725,2002-11-21,Sicily,Messina,Yes,5,SCY927099631,Silvio,Ferrari
1243,REG37002,2000-10-13,Calabria,Reggio Calabria,No,0,CLA382809304,Alice,Romano
1244,SAL92713,2003-04-18,Campania,Salerno,No,0,CPA448989376,Ezio,Gentile
1245,SAL37133,2005-08-16,Campania,Salerno,No,0,CPA205958997,Aurora,Bianco
1246,VIB54286,2008-11-01,Calabria,Vibo Valentia,No,0,CLA140156455,Lucio,Donati
1247,CAL42687,2009-12-24,Sicily,Caltanissetta,Yes,16,SCY89550595,Elio,Neri
1248,AVE92306,2019-12-28,Campania,Avellino,No,0,CPA373931325,Raffaello,Santoro
1249,TRA11912,2003-01-10,Sicily,Trapani,No,0,SCY408616021,Ugo,Bruno
1250,CRO93050,2002-09-03,Calabria,Crotone,No,0,CLA789286462,Cecilia,Caputo
1251,CAT62715,2004-07-08,Calabria,Catanzaro,No,0,CLA400686961,Gioele,Longo
1252,AND35336,2021-02-16,Puglia,Andria,No,0,PGA170076400,Agnese,Gentile
1253,BEN28905,2013-04-21,Campania,Benevento,No,0,CPA338187778,Simona,Greco
1254,RAG03401,2021-11-12,Sicily,Ragusa,No,0,SCY128407672,Mauro,Rossi
1255,BEN80071,2000-12-21,Campania,Benevento,Yes,10,CPA442328006,Federica,Bruno
1256,CAS06246,2012-06-27,Campania,Caserta,No,0,CPA616973471,Tiziano,Bruno
1257,SAL83669,2012-02-15,Campania,Salerno,No,0,CPA867466652,Giulio,Ricci
1258,AVE93892,2011-11-26,Campania,Avellino,No,0,CPA769502469,Zeno,Costantini
1259,MES07606,2020-11-14,Sicily,Messina,No,0,SCY317029783,Sabina,Bianco
1260,AVE92386,2004-09-06,Campania,Avellino,No,0,CPA130836030,Cristina,Bruno
1261,TAR67318,2019-08-28,Puglia,Taranto,No,0,PGA578354535,Laura,Bruno
1262,MES81242,2001-11-13,Sicily,Messina,Yes,13,SCY38167711,Zeno,Greco
1263,MON42243,2006-06-01,Calabria,Montalto Uffugo,No,0,CLA694928073,Mario,Martinelli
1264,AVE29602,2017-12-18,Campania,Avellino,No,0,CPA617671705,Beatrice,Orlando
1265,SYR09404,2000-09-08,Sicily,Syracuse,Yes,3,SCY3429480,Tiziano,Bianchi
1266,SAL69905,2011-12-31,Campania,Salerno,Yes,14,CPA877681545,Vittorio,Russo
1267,SAL78373,2004-03-06,Campania,Salerno,Yes,6,CPA243601294,Stefania,Gentile
1268,VIT36579,2001-08-21,Sicily,Vittoria,Yes,1,SCY275299097,Angelo,Montanari
1269,MAR81495,2008-05-18,Sicily,Marsala,No,0,SCY651110942,Stefania,Mancini
1270,CAS96613,2020-07-29,Campania,Caserta,Yes,9,CPA840672328,Adriano,Bruno
1271,TRA07583,2009-11-17,Sicily,Trapani,No,0,SCY504480530,Luigi,Marchetti
1272,PAL56907,2013-01-30,Sicily,Palermo,Yes,16,SCY922881103,Amelia,Ricci
1273,BAR01524,2020-11-04,Puglia,Bari,No,0,PGA683724279,Riccardo,Caruso
1274,CAS08816,2005-05-05,Campania,Caserta,No,0,CPA687452510,Greta,Mancini
1275,MES26571,2007-06-05,Sicily,Messina,No,0,SCY265301894,Saverio,Pellegrini
1276,TRA05146,2022-03-31,Sicily,Trapani,Yes,10,SCY342365910,Flavia,Gallo
1277,FOG87765,2012-02-05,Puglia,Foggia,No,0,PGA782190671,Massimo,Giuliani
1278,NAP68746,2007-03-13,Campania,Naples,No,0,CPA256597939,Massimiliano,Fontana
1279,LEC69148,2014-07-15,Puglia,Lecce,Yes,5,PGA806545059,Cosimo,Greco
1280,CAT62485,2002-03-16,Sicily,Catania,No,0,SCY140635451,Felice,Rossi
1281,FOG53040,2017-12-27,Puglia,Foggia,No,0,PGA281595257,Stefano,Bruno
1282,MON19729,2000-02-28,Calabria,Montalto Uffugo,No,0,CLA385608226,Biagio,Pellegrini
1283,LAM17210,2012-02-10,Calabria,Lamezia Terme,Yes,2,CLA711577416,Salvatore,Donati
1284,COR65360,2003-07-13,Calabria,Corigliano-Rossano,No,0,CLA527352467,Diego,Fiore
1285,CAT75376,2016-01-19,Calabria,Catanzaro,Yes,8,CLA384300336,Martina,Grassi
1286,ACR23951,2009-08-31,Calabria,Acri,Yes,11,CLA413069126,Emma,Riva
1287,AVE59273,2020-02-20,Campania,Avellino,No,0,CPA725371606,Cristina,Bruno
1288,REG20343,2008-05-14,Calabria,Reggio Calabria,No,0,CLA205797131,Dario,Fiore
1289,GEL47812,2002-03-02,Sicily,Gela,Yes,3,SCY883867353,Valentino,Bruno
1290,REN70738,2006-02-11,Calabria,Rende,No,0,CLA519444474,Marcello,Ruggiero
1291,BEN56828,2003-06-07,Campania,Benevento,No,0,CPA47160972,Gianluca,Conti
1292,MAR09456,2020-09-11,Sicily,Marsala,No,0,SCY778726828,Emiliano,Greco
1293,ACR81036,2001-02-07,Calabria,Acri,No,0,CLA861329936,Leonardo,Leone
1294,TAR20901,2002-04-30,Puglia,Taranto,No,0,PGA376410353,Ferdinando,Carbone
1295,AVE06140,2004-02-28,Campania,Avellino,No,0,CPA149078633,Raffaello,Farina
1296,SYR95066,2018-08-20,Sicily,Syracuse,No,0,SCY493558574,Luca,Neri
1297,RAG58489,2018-10-20,Sicily,Ragusa,No,0,SCY452896727,Filippo,De Rosa
1298,SAL17583,2001-12-24,Campania,Salerno,No,0,CPA684280459,Amelia,Montanari
1299,VIB18385,2017-03-30,Calabria,Vibo Valentia,Yes,5,CLA280145807,Giorgia,Santoro
1300,SAL48686,2017-12-03,Campania,Salerno,Yes,15,CPA534705238,Ginevra,Ricci
1301,RAG04544,2015-11-04,Sicily,Ragusa,No,0,SCY189147434,Corrado,Gentile
1302,AVE77393,2017-09-10,Campania,Avellino,Yes,12,CPA612932883,Isabella,Pellegrino
1303,NAP48208,2000-12-10,Campania,Naples,No,0,CPA229988807,Mauro,Bianco
1304,SAL85318,2022-04-06,Campania,Salerno,No,0,CPA367871902,Ludovico,Mazza
1305,TRA73493,2004-05-15,Sicily,Trapani,Yes,8,SCY762176946,Lorenzo,Longo
1306,SAL63044,2021-08-04,Campania,Salerno,No,0,CPA780507511,Vito,Mariani
1307,SYR10252,2011-07-21,Sicily,Syracuse,No,0,SCY567228964,Arianna,Pagano
1308,CAL95916,2019-03-09,Sicily,Caltanissetta,No,0,SCY313602058,Walter,Bruno
1309,VIT84767,2000-03-11,Sicily,Vittoria,No,0,SCY474478644,Edoardo,Gentile
1310,REN42056,2006-06-20,Calabria,Rende,No,0,CLA198265740,Michele,Bianchi
1311,ACR20257,2003-06-09,Calabria,Acri,Yes,19,CLA199393731,Bruno,Santoro
1312,SAL44258,2002-09-16,Campania,Salerno,Yes,4,CPA66593144,Raul,Ricci
1313,VIT44678,2013-03-11,Sicily,Vittoria,No,0,SCY384232520,Guido,Greco
1314,VIT80139,2017-04-12,Sicily,Vittoria,Yes,16,SCY441573185,Alberto,Giordano
1315,SAL65610,2016-04-12,Campania,Salerno,No,0,CPA87623207,Valerio,Sala
1316,RAG29338,2018-12-23,Sicily,Ragusa,Yes,3,SCY525653644,Daniele,Rossi
1317,CAL89899,2013-04-16,Sicily,Caltanissetta,No,0,SCY564901729,Daniele,Bruno
1318,COS10847,2014-05-23,Calabria,Cosenza,No,0,CLA56141929,Saverio,Riva
1319,BEN36968,2009-12-07,Campania,Benevento,No,0,CPA113297455,Raffaello,Mazza
1320,CAT18119,2012-01-11,Sicily,Catania,No,0,SCY52214662,Costanza,Romano
1321,ACR42568,2012-06-24,Calabria,Acri,Yes,5,CLA550590501,Fulvio,Gallo
1322,CAS08823,2016-03-22,Campania,Caserta,Yes,12,CPA755920476,Rosa,Galli
1323,TAR31410,2016-02-24,Puglia,Taranto,Yes,1,PGA832125013,Aldo,Sala
1324,CRO74350,2019-02-27,Calabria,Crotone,No,0,CLA55173438,Niccolo,Moretti
1325,BEN61016,2011-01-27,Campania,Benevento,No,0,CPA978378848,Ugo,Serra
1326,COR37209,2004-08-29,Calabria,Corigliano-Rossano,No,0,CLA496095207,Irene,Bruno
1327,COS40059,2009-11-10,Calabria,Cosenza,No,0,CLA410380001,Silvio,Bianco
1328,CAT37780,2003-02-19,Calabria,Catanzaro,No,0,CLA648358257,Fioretta,Bruno
1329,MON56422,2011-05-04,Calabria,Montalto Uffugo,No,0,CLA334584657,Matilde,Greco
1330,SYR43682,2022-04-05,Sicily,Syracuse,Yes,17,SCY123574359,Marzia,Costa
1331,VIT15809,2010-09-25,Sicily,Vittoria,Yes,1,SCY394135690,Leonardo,Rossi
1332,LAM73792,2004-07-01,Calabria,Lamezia Terme,No,0,CLA87795908,Emilia,Ferrara
1333,CAS65468,2008-10-03,Calabria,Castrovillari,No,0,CLA635692159,Mattia,Marchetti
1334,ACR13603,2006-07-30,Calabria,Acri,No,0,CLA964240780,Simone,Fontana
1335,BEN32341,2015-03-31,Campania,Benevento,Yes,7,CPA943550347,Paolo,Giordano
1336,SAL50168,2006-01-20,Campania,Salerno,Yes,8,CPA632852378,Emiliano,Santoro
1337,SYR37304,2021-06-02,Sicily,Syracuse,No,0,SCY385476339,Salvo,Bruno
1338,MAR03960,2005-12-20,Sicily,Marsala,Yes,2,SCY321329098,Roberto,Fontana
1339,AVE87078,2015-06-10,Campania,Avellino,Yes,8,CPA118012087,Felice,Lombardi
1340,NAP97538,2000-01-22,Campania,Naples,No,0,CPA820994965,Biagio,Santoro
1341,BAR71505,2013-09-03,Puglia,Bari,Yes,5,PGA204635671,Raffaello,Rossi
1342,SAL50185,2019-12-07,Campania,Salerno,No,0,CPA648095866,Edoardo,Testa
1343,ACR05065,2006-01-30,Calabria,Acri,Yes,18,CLA907412863,Anna,Parisi
1344,AVE35155,2002-07-21,Campania,Avellino,Yes,9,CPA493707272,Alberto,Battaglia
1345,BAR84692,2000-08-05,Puglia,Bari,No,0,PGA711449773,Daniele,Ferri
1346,VIT78457,2008-10-11,Sicily,Vittoria,Yes,3,SCY863845632,Asia,Caruso
1347,BEN73442,2017-10-02,Campania,Benevento,No,0,CPA872262214,Stefania,Rossi
1348,ACR35974,2008-11-23,Calabria,Acri,Yes,16,CLA503542509,Lucio,Greco
1349,MON67296,2019-02-12,Calabria,Montalto Uffugo,No,0,CLA938551068,Sebastiano,Santoro
1350,PAL90436,2020-07-01,Sicily,Palermo,No,0,SCY47662617,Ludovica,Romano
1351,CAS26248,2002-02-19,Calabria,Castrovillari,No,0,CLA884680983,Rita,Bruno
1352,MES83846,2009-08-20,Sicily,Messina,No,0,SCY711688969,Mirco,Rossetti
1353,ACR61262,2020-04-03,Calabria,Acri,Yes,13,CLA189141387,Tiziano,Bruno
1354,COR58591,2000-07-09,Calabria,Corigliano-Rossano,No,0,CLA234756529,Lucio,Valentini
1355,FOG13794,2017-11-27,Puglia,Foggia,No,0,PGA898971237,Stefano,Vitali
1356,ACR55122,2007-03-23,Calabria,Acri,Yes,19,CLA281610460,Ilaria,Caputo
1357,LAM78948,2018-03-11,Calabria,Lamezia Terme,No,0,CLA379652177,Valentino,Bruno
1358,BEN47068,2022-03-20,Campania,Benevento,Yes,3,CPA254034667,Marzia,D'angelo
1359,AND96049,2004-06-23,Puglia,Andria,No,0,PGA294931455,Arianna,Negri
1360,RAG70999,2019-09-13,Sicily,Ragusa,No,0,SCY606866046,Carla,Lombardi
1361,MON63056,2018-02-01,Calabria,Montalto Uffugo,Yes,14,CLA76753335,Erica,Bianco
1362,RAG44141,2006-04-10,Sicily,Ragusa,Yes,10,SCY29405815,Mirco,Cattaneo
1363,SAL49698,2013-03-26,Campania,Salerno,Yes,10,CPA926123690,Renato,Vitale
1364,ACR34500,2004-06-24,Calabria,Acri,No,0,CLA436228201,Donatella,Bruno
1365,MON84833,2004-01-03,Calabria,Montalto Uffugo,No,0,CLA40926326,Angelo,Villa
1366,AVE57334,2001-08-31,Campania,Avellino,No,0,CPA281091760,Massimiliano,Bruno
1367,CRO75980,2003-10-09,Calabria,Crotone,No,0,CLA178051828,Alessia,Ruggiero
1368,BEN56263,2008-01-03,Campania,Benevento,No,0,CPA841727728,Marzia,Rinaldi
1369,MON04837,2005-10-11,Calabria,Montalto Uffugo,No,0,CLA606916453,Pietro,Testa
1370,AVE44613,2009-03-22,Campania,Avellino,Yes,16,CPA364603725,Tullio,Rossi
1371,RAG45130,2016-09-17,Sicily,Ragusa,No,0,SCY906833493,Bruno,Monti
1372,COS74386,2014-06-22,Calabria,Cosenza,Yes,14,CLA372129863,Giulio,Rossi
1373,VIT86850,2008-08-29,Sicily,Vittoria,No,0,SCY923573540,Eva,Fiore
1374,AVE35689,2021-02-15,Campania,Avellino,No,0,CPA454488404,Stefano,Greco
1375,CRO37141,2016-04-06,Calabria,Crotone,No,0,CLA652824500,Adriano,Bruno
1376,REG51066,2006-10-10,Calabria,Reggio Calabria,No,0,CLA820121054,Barbara,Santoro
1377,FOG70761,2013-06-04,Puglia,Foggia,Yes,12,PGA285857754,Lucio,Russo
1378,SYR34491,2006-05-08,Sicily,Syracuse,No,0,SCY101255302,Samuele,Bianco
1379,NAP51191,2019-10-15,Campania,Naples,Yes,16,CPA669470862,Ginevra,Palumbo
1380,CAS49928,2001-11-14,Calabria,Castrovillari,No,0,CLA125182224,Lucia,Carbone
1381,COR45615,2007-05-11,Calabria,Corigliano-Rossano,Yes,15,CLA851118260,Francesco,Greco
1382,SAL68969,2006-03-10,Campania,Salerno,No,0,CPA46709678,Stefano,Greco
1383,GEL85265,2008-08-02,Sicily,Gela,No,0,SCY134826471,Leonardo,Marchetti
1384,FOG30066,2008-05-16,Puglia,Foggia,Yes,7,PGA696925800,Roberto,Bruno
1385,SYR38162,2003-12-01,Sicily,Syracuse,Yes,18,SCY893115467,Lorenza,Santoro
1386,RAG13714,2019-02-21,Sicily,Ragusa,No,0,SCY516655861,Valerio,Parisi
1387,GEL60307,2005-09-23,Sicily,Gela,No,0,SCY823447684,Costanza,Caputo
1388,CAS09388,2021-09-15,Campania,Caserta,No,0,CPA477801306,Pasquale,Rossi
1389,REN63890,2003-07-21,Calabria,Rende,No,0,CLA575165786,Leonardo,Moretti
1390,SAL91696,2001-07-01,Campania,Salerno,No,0,CPA104122914,Fulvio,Bruno
1391,LAM14366,2022-03-30,Calabria,Lamezia Terme,No,0,CLA191740299,Gaia,Lombardi
1392,CAT65031,2012-06-03,Calabria,Catanzaro,Yes,19,CLA479969703,Dario,Longo
1393,NAP66723,2016-04-03,Campania,Naples,No,0,CPA775546763,Elio,Bruno
1394,REN73969,2010-11-16,Calabria,Rende,No,0,CLA606434840,Fioretta,Bruno
1395,CAS52393,2001-02-24,Campania,Caserta,No,0,CPA11061341,Iole,Bianco
1396,AVE01625,2015-06-25,Campania,Avellino,No,0,CPA613758954,Gabriella,Bianco
1397,LEC27190,2021-05-01,Puglia,Lecce,No,0,PGA525878941,Lapo,Bianchi
1398,CAS34975,2016-10-10,Campania,Caserta,Yes,18,CPA810243435,Giulio,Rossi
1399,CAS41837,2007-07-02,Calabria,Castrovillari,Yes,10,CLA204916028,Alessio,Bianco
1400,ACR80108,2019-06-23,Calabria,Acri,Yes,13,CLA869136872,Valentino,Moretti
1401,AVE66034,2013-04-30,Campania,Avellino,Yes,17,CPA256604672,Emanuele,Ferrari
1402,CAT81084,2014-03-28,Sicily,Catania,No,0,SCY213041616,Sebastiano,Rossi
1403,VIT65948,2010-08-05,Sicily,Vittoria,No,0,SCY23624172,Matteo,De Luca
1404,NAP73734,2006-06-26,Campania,Naples,No,0,CPA686631165,Cosimo,Lombardi
1405,BEN55505,2019-11-15,Campania,Benevento,Yes,12,CPA356184223,Giuliana,Russo
1406,MAR07559,2003-01-21,Sicily,Marsala,No,0,SCY853482133,Cristian,Bruno
1407,NAP27832,2016-08-17,Campania,Naples,Yes,15,CPA492245588,Susanna,Bellini
1408,BEN99144,2019-01-02,Campania,Benevento,No,0,CPA174288980,Felice,Bianchi
1409,GEL88842,2002-02-13,Sicily,Gela,Yes,16,SCY717628249,Federico,Santoro
1410,CAS06951,2011-06-28,Campania,Caserta,No,0,CPA140016350,Mattia,Giordano
1411,BEN63981,2021-07-12,Campania,Benevento,No,0,CPA738613694,Rocco,Santoro
1412,COS27668,2016-12-21,Calabria,Cosenza,No,0,CLA109777237,Corrado,Bruno
1413,ACR39661,2012-03-14,Calabria,Acri,Yes,1,CLA732928530,Gabriele,Rossetti
1414,BEN56034,2005-01-28,Campania,Benevento,No,0,CPA938445559,Sabina,Romano
1415,AVE26323,2009-03-18,Campania,Avellino,No,0,CPA567276630,Giada,Bruno
1416,AVE56193,2008-08-13,Campania,Avellino,Yes,7,CPA369124139,Bernardo,Lombardo
1417,ACR83578,2005-08-22,Calabria,Acri,Yes,9,CLA585055160,Greta,Villa
1418,REN02154,2021-04-10,Calabria,Rende,No,0,CLA690462530,Rosario,De Santis
1419,CAT75795,2018-09-28,Calabria,Catanzaro,No,0,CLA706562790,Fioretta,Bruno
1420,ACR83124,2015-10-02,Calabria,Acri,Yes,17,CLA831034565,Rita,Greco
1421,COR17443,2003-04-23,Calabria,Corigliano-Rossano,Yes,9,CLA527352467,Diego,Fiore
1422,COR32436,2010-07-11,Calabria,Corigliano-Rossano,Yes,18,CLA63207018,Saverio,Mazza
1423,SYR39844,2015-11-01,Sicily,Syracuse,No,0,SCY673197371,Rosa,Caputo
1424,VIT83466,2012-01-15,Sicily,Vittoria,No,0,SCY157737378,Paola,Rossetti
1425,CAL65577,2003-03-03,Sicily,Caltanissetta,No,0,SCY502290900,Neri,Russo
1426,AVE75407,2004-07-15,Campania,Avellino,Yes,13,CPA634718314,Greta,Ricci
1427,MON93473,2021-03-18,Calabria,Montalto Uffugo,No,0,CLA375248429,Ludovico,Bianco
1428,CAS87552,2012-11-18,Campania,Caserta,Yes,3,CPA987937463,Mario,Rossi
1429,CAS60256,2020-10-02,Calabria,Castrovillari,Yes,17,CLA780408738,Lapo,Greco
1430,CRO75785,2013-08-01,Calabria,Crotone,No,0,CLA781613932,Daniele,Bruno
1431,CRO61200,2016-08-20,Calabria,Crotone,Yes,8,CLA618464866,Niccolo,Santoro
1432,AVE36911,2021-01-12,Campania,Avellino,Yes,19,CPA281083697,Ugo,Parisi
1433,BEN40315,2009-12-08,Campania,Benevento,No,0,CPA585817665,Vittoria,Fontana
1434,FOG97563,2003-10-25,Puglia,Foggia,Yes,9,PGA284394882,Claudio,Milani
1435,BEN60028,2017-04-27,Campania,Benevento,No,0,CPA535364608,Miriam,Ferrari
1436,CAT13806,2018-01-11,Sicily,Catania,No,0,SCY610545788,Angelo,Bianchi
1437,GEL85876,2019-12-24,Sicily,Gela,No,0,SCY383570046,Patrizio,Rizzo
1438,NAP63860,2019-12-08,Campania,Naples,Yes,6,CPA358119273,Zeno,Fabbri
1439,NAP13116,2000-04-04,Campania,Naples,Yes,9,CPA70284881,Antonello,Ricci
1440,SAL89248,2019-06-19,Campania,Salerno,Yes,12,CPA106501497,Ernesto,Gentile
1441,SYR92762,2021-07-29,Sicily,Syracuse,No,0,SCY124538360,Nicola,Conti
1442,SYR00089,2020-11-15,Sicily,Syracuse,Yes,6,SCY924224500,Pietro,Greco
1443,NAP81891,2017-05-14,Campania,Naples,Yes,9,CPA992918797,Maurizio,Bruno
1444,NAP26279,2019-11-14,Campania,Naples,No,0,CPA825023856,Mauro,Pellegrini
1445,SAL29176,2012-10-06,Campania,Salerno,No,0,CPA699323942,Elettra,Greco
1446,AND79477,2011-05-30,Puglia,Andria,No,0,PGA926637068,Mario,Pellegrini
1447,REG78249,2008-02-06,Calabria,Reggio Calabria,No,0,CLA816766183,Sabina,Bruno
1448,COS12629,2018-07-25,Calabria,Cosenza,No,0,CLA315040055,Niccolo,Santoro
1449,SYR66689,2011-10-08,Sicily,Syracuse,Yes,7,SCY100939353,Valerio,Bruno
1450,COS99872,2003-04-11,Calabria,Cosenza,Yes,19,CLA631743503,Raffaello,De Santis
1451,MON91181,2006-03-23,Calabria,Montalto Uffugo,No,0,CLA360314140,Maria,Messina
1452,CRO77660,2021-12-03,Calabria,Crotone,No,0,CLA710597651,Augusto,Romano
1453,SAL01397,2011-01-05,Campania,Salerno,Yes,8,CPA698326881,Raffaele,De Santis
1454,SYR73528,2021-08-29,Sicily,Syracuse,No,0,SCY652510919,Rosario,Neri
1455,COR25390,2011-12-21,Calabria,Corigliano-Rossano,Yes,6,CLA205904968,Eugenia,Testa
1456,CAT08669,2020-05-01,Calabria,Catanzaro,Yes,10,CLA563088213,Mattia,Fabbri
1457,SYR74517,2006-06-15,Sicily,Syracuse,Yes,8,SCY224048851,Massimo,Rinaldi
1458,CAS13896,2013-09-18,Calabria,Castrovillari,No,0,CLA78537254,Rosa,Amato
1459,FOG42537,2019-09-06,Puglia,Foggia,Yes,2,PGA249473382,Davide,Ferraro
1460,PAL32026,2019-12-29,Sicily,Palermo,Yes,3,SCY567613182,Guido,Barbieri
1461,TAR57753,2005-05-01,Puglia,Taranto,Yes,14,PGA501958406,Alessandro,Gentile
1462,CAS36173,2019-02-28,Campania,Caserta,Yes,2,CPA922358484,Ruggero,Gallo
1463,AVE79690,2013-04-02,Campania,Avellino,Yes,17,CPA593593712,Bianca,Santoro
1464,REN91512,2002-01-11,Calabria,Rende,Yes,3,CLA579316000,Claudio,Greco
1465,AVE12285,2013-05-28,Campania,Avellino,Yes,1,CPA207397077,Rosa,Bruno
1466,MES27171,2008-07-25,Sicily,Messina,Yes,18,SCY292874244,Rocco,Serra
1467,REG55377,2020-10-08,Calabria,Reggio Calabria,No,0,CLA700889156,Pasquale,Leone
