,Public_ID,First_Name,Last_Name,Gender,DOB,Age,Region,City,ChildID,Most_Recent_Call,Notable_Family_Member,Mafia_ID,Organisation
209,P00243086,Ludovica,Gallo,F,1951-03-31,71,Puglia,Taranto,P0158695,Ndr0005532,,Ndr0005532,'Ndrangheta
210,P00376505,Elena,Fontana,F,1973-02-09,49,Campania,Caserta,,Ndr0005532,,Ndr0005532,'Ndrangheta
211,P00006629,Rosario,Rossi,M,1976-11-13,45,Calabria,Rende,,Cam0005709,,Cam0005709,Camorra
212,P00136369,Valeria,Bianchi,F,1945-04-22,76,Puglia,Andria,P0159168,Cam0005709,,Cam0005709,Camorra
213,P00006669,Ilaria,Rossi,F,1951-02-07,71,Calabria,Cosenza,,Ndr0003321,,Ndr0003321,'Ndrangheta
214,P00048716,Tiziano,Rossi,M,1960-12-16,61,Sicily,Palermo,P0202756,Ndr0003321,,Ndr0003321,'Ndrangheta
215,P00006671,Luigi,Rossi,M,1945-11-05,76,Calabria,Montalto Uffugo,P0044599,Ndr0003805,,Ndr0003805,'Ndrangheta
216,P00006689,Stella,Rossi,F,1944-07-15,77,Calabria,Vibo Valentia,P0076450,Cos0001527,,Cos0001527,Cosa Nostra
217,P00006833,Adele,Rossi,F,1942-07-09,79,Calabria,Lamezia Terme,P0080064,Cos0001771,,Cos0001771,Cosa Nostra
218,P00377328,Fabrizio,Fontana,M,1936-12-30,85,Campania,Avellino,P0208064,Cos0001771,,Cos0001771,Cosa Nostra
219,P00006845,Claudia,Rossi,F,1956-08-16,65,Calabria,Catanzaro,,Ndr0002223,,Ndr0002223,'Ndrangheta
220,P00006901,Martina,Rossi,F,2000-02-06,22,Calabria,Corigliano-Rossano,,Cam0005980,,Cam0005980,Camorra
221,P00006912,Fabrizio,Rossi,M,1975-04-20,46,Calabria,Vibo Valentia,P0106162,Cos0000710,,Cos0000710,Cosa Nostra
222,P00006926,Bianca,Rossi,F,1979-05-16,42,Calabria,Catanzaro,,Sac0000889,,Sac0000889,Sacra Corona Unita
223,P00007021,Emilio,Rossi,M,1956-01-15,66,Calabria,Lamezia Terme,,Cam0004625,,Cam0004625,Camorra
224,P00631387,Giulia,Bianco,F,1959-01-11,63,Sicily,Marsala,,Cam0004625,,Cam0004625,Camorra
225,P00007180,Agnese,Rossi,F,1966-08-16,55,Calabria,Cosenza,P0018804,Cam0000510,,Cam0000510,Camorra
226,P00875097,Gabriele,De Rosa,M,1948-11-22,73,Sicily,Catania,P0033500,Cam0000510,,Cam0000510,Camorra
227,P00007191,Violante,Rossi,F,1986-08-17,35,Calabria,Catanzaro,,Cam0005678,,Cam0005678,Camorra
228,P00007200,Riccardo,Rossi,M,1972-01-15,50,Calabria,Vibo Valentia,,Cam0000548,,Cam0000548,Camorra
229,P00007447,Noemi,Rossi,F,1974-11-19,47,Calabria,Acri,,Ndr0003753,,Ndr0003753,'Ndrangheta
230,P00256529,Miriam,Conti,F,1936-01-16,86,Puglia,Taranto,P0087926,Ndr0003753,,Ndr0003753,'Ndrangheta
231,P00328795,Marzia,Rizzo,F,1972-01-17,50,Puglia,Andria,,Ndr0003753,,Ndr0003753,'Ndrangheta
232,P00007570,Carla,Rossi,F,1937-01-20,85,Calabria,Acri,,Ndr0004511,,Ndr0004511,'Ndrangheta
233,P00007583,Sebastiano,Rossi,M,1991-12-30,30,Calabria,Reggio Calabria,,Sac0001021,,Sac0001021,Sacra Corona Unita
234,P00554926,Irene,D'angelo,F,1990-05-29,31,Sicily,Ragusa,,Sac0001021,,Sac0001021,Sacra Corona Unita
235,P00555396,Valeria,D'angelo,F,1946-01-15,76,Sicily,Caltanissetta,P0063269,Sac0001021,,Sac0001021,Sacra Corona Unita
236,P00896002,Diego,Riva,M,1950-02-02,72,Puglia,Bari,P0126611,Sac0001021,,Sac0001021,Sacra Corona Unita
237,P00007632,Mattia,Rossi,M,1986-09-19,35,Calabria,Acri,,Sac0001241,,Sac0001241,Sacra Corona Unita
238,P00025423,Cosimo,Rossi,M,1950-07-05,71,Campania,Benevento,P0037875,Sac0001241,,Sac0001241,Sacra Corona Unita
239,P00007649,Angelo,Rossi,M,1991-01-24,31,Calabria,Reggio Calabria,,Ndr0005628,,Ndr0005628,'Ndrangheta
240,P00124402,Edoardo,Bianchi,M,1977-09-14,44,Calabria,Corigliano-Rossano,P0149052,Ndr0005628,,Ndr0005628,'Ndrangheta
241,P00007672,Salvo,Rossi,M,1933-09-20,88,Calabria,Castrovillari,P0014134,Cam0004458,,Cam0004458,Camorra
242,P00007706,Nives,Rossi,F,1941-04-16,80,Calabria,Corigliano-Rossano,P0060685,Sac0001383,,Sac0001383,Sacra Corona Unita
243,P00007715,Fiorella,Rossi,F,1930-04-19,91,Calabria,Montalto Uffugo,P0199824,Cos0004954,,Cos0004954,Cosa Nostra
244,P00357010,Bianca,Moretti,F,1997-07-29,24,Sicily,Vittoria,,Cos0004954,,Cos0004954,Cosa Nostra
245,P00766637,Stefano,Silvestri,M,1943-11-14,78,Puglia,Lecce,,Cos0004954,,Cos0004954,Cosa Nostra
246,P00917240,Luigi,Vitali,M,1953-04-02,69,Puglia,Bari,P0108502,Cos0004954,,Cos0004954,Cosa Nostra
247,P00007717,Marcello,Rossi,M,1986-06-25,35,Calabria,Vibo Valentia,,Cos0000216,,Cos0000216,Cosa Nostra
248,P00294818,Antonia,Costa,F,1994-04-12,28,Campania,Salerno,,Cos0000216,,Cos0000216,Cosa Nostra
249,P00007763,Ilaria,Rossi,F,1969-12-31,52,Calabria,Crotone,,Cos0004944,,Cos0004944,Cosa Nostra
250,P00446754,Daniele,Galli,M,1935-06-28,86,Campania,Avellino,,Cos0004944,,Cos0004944,Cosa Nostra
251,P00007920,Umberto,Rossi,M,1939-09-21,82,Calabria,Acri,P0060713,Cos0002073,,Cos0002073,Cosa Nostra
252,P00007940,Giacomo,Rossi,M,1994-08-29,27,Calabria,Lamezia Terme,,Sac0000553,,Sac0000553,Sacra Corona Unita
253,P00198936,Gabriella,Marino,F,1991-09-29,30,Sicily,Caltanissetta,,Sac0000553,,Sac0000553,Sacra Corona Unita
254,P00341764,Arianna,Lombardi,F,1990-07-12,31,Puglia,Bari,,Sac0000553,,Sac0000553,Sacra Corona Unita
255,P00007967,Eleonora,Rossi,F,1974-08-16,47,Calabria,Reggio Calabria,P0056428,Ndr0003830,,Ndr0003830,'Ndrangheta
256,P00008044,Margherita,Rossi,F,1979-12-14,42,Calabria,Corigliano-Rossano,P0060097,Cam0001766,Cam0003886,Cam0001766,Camorra
257,P00008088,Caterina,Rossi,F,1948-06-18,73,Calabria,Reggio Calabria,P0091881,Cos0004298,,Cos0004298,Cosa Nostra
258,P00008100,Neri,Rossi,M,1951-12-04,70,Calabria,Vibo Valentia,P0056762,Cos0002083,,Cos0002083,Cosa Nostra
259,P00008201,Vito,Rossi,M,1960-08-15,61,Calabria,Castrovillari,,Cam0003757,,Cam0003757,Camorra
260,P00008228,Stefania,Rossi,F,1985-08-20,36,Calabria,Corigliano-Rossano,,Cam0000182,,Cam0000182,Camorra
261,P00008237,Ferdinando,Rossi,M,1943-05-19,78,Calabria,Cosenza,P0085754,Cos0003462,,Cos0003462,Cosa Nostra
262,P00008360,Elettra,Rossi,F,2006-01-08,16,Calabria,Rende,,Ndr0000019,,Ndr0000019,'Ndrangheta
263,P00448165,Simone,Galli,M,1937-05-25,84,Puglia,Andria,P0051374,Ndr0000019,,Ndr0000019,'Ndrangheta
264,P00008378,Violante,Rossi,F,1942-11-29,79,Calabria,Vibo Valentia,P0196257,Cos0000504,,Cos0000504,Cosa Nostra
265,P00223779,Maria,Bruno,F,1992-09-11,29,Campania,Avellino,,Cos0000504,Cam0004810,Cos0000504,Cosa Nostra
266,P00984798,Alessio,Orlando,M,1993-11-23,28,Sicily,Palermo,,Cos0000504,,Cos0000504,Cosa Nostra
267,P00008407,Anna,Rossi,F,1999-03-05,23,Calabria,Corigliano-Rossano,,Cam0002869,,Cam0002869,Camorra
268,P00824416,Adriano,Rossetti,M,1939-05-22,82,Campania,Naples,P0035377,Cam0002869,,Cam0002869,Camorra
269,P00008450,Ilaria,Rossi,F,1973-06-05,48,Calabria,Montalto Uffugo,,Ndr0005635,,Ndr0005635,'Ndrangheta
270,P00140502,Rossana,Bianchi,F,2004-02-25,18,Sicily,Caltanissetta,,Ndr0005635,,Ndr0005635,'Ndrangheta
271,P00226582,Nicoletta,Bruno,F,1965-10-21,56,Puglia,Foggia,P0043552,Ndr0005635,,Ndr0005635,'Ndrangheta
272,P00957619,Fabiana,Pagano,F,1953-08-06,68,Calabria,Reggio Calabria,P0209517,Ndr0005635,,Ndr0005635,'Ndrangheta
273,P00008517,Lucia,Rossi,F,2001-12-03,20,Calabria,Lamezia Terme,,Cam0000153,,Cam0000153,Camorra
274,P00008566,Michele,Rossi,M,1987-11-23,34,Calabria,Catanzaro,,Ndr0003628,,Ndr0003628,'Ndrangheta
275,P00008592,Benedetta,Rossi,F,1978-07-14,43,Calabria,Corigliano-Rossano,,Ndr0000387,,Ndr0000387,'Ndrangheta
276,P00017452,Margherita,Rossi,F,1937-06-23,84,Campania,Avellino,P0162517,Ndr0000387,,Ndr0000387,'Ndrangheta
277,P00008663,Livia,Rossi,F,1996-12-11,25,Calabria,Rende,,Cos0003683,,Cos0003683,Cosa Nostra
278,P00345974,Fulvio,Lombardi,M,1965-01-27,57,Sicily,Messina,,Cos0003683,,Cos0003683,Cosa Nostra
279,P00900101,Davide,Donati,M,1943-04-05,79,Calabria,Catanzaro,P0151702,Cos0003683,,Cos0003683,Cosa Nostra
280,P00008719,Guido,Rossi,M,1956-02-26,66,Calabria,Acri,,Cam0002400,,Cam0002400,Camorra
281,P00008830,Lorenzo,Rossi,M,1954-05-02,67,Calabria,Vibo Valentia,,Sac0001301,,Sac0001301,Sacra Corona Unita
282,P00008871,Paolo,Rossi,M,1951-01-03,71,Calabria,Corigliano-Rossano,,Cam0001546,,Cam0001546,Camorra
283,P00065386,Antonio,Russo,M,1936-01-17,86,Campania,Avellino,,Cam0001546,,Cam0001546,Camorra
284,P00165906,Laura,Colombo,F,1983-12-18,38,Calabria,Crotone,,Cam0001546,,Cam0001546,Camorra
285,P00008958,Stefano,Rossi,M,1934-09-04,87,Calabria,Lamezia Terme,P0018735,Cam0000368,,Cam0000368,Camorra
286,P00008980,Michele,Rossi,M,1939-11-17,82,Calabria,Cosenza,,Cos0000013,Ndr0001620,Cos0000013,Cosa Nostra
287,P00008995,Monica,Rossi,F,1943-08-21,78,Calabria,Corigliano-Rossano,,Cam0002349,,Cam0002349,Camorra
288,P00009031,Emiliano,Rossi,M,1990-07-04,31,Calabria,Catanzaro,,Cos0000509,,Cos0000509,Cosa Nostra
289,P00095570,Alfredo,Ferrari,M,1936-02-14,86,Calabria,Rende,P0057247,Cos0000509,,Cos0000509,Cosa Nostra
290,P00009134,Fausto,Rossi,M,1983-03-04,39,Calabria,Rende,,Cam0005317,,Cam0005317,Camorra
291,P00009168,Umberto,Rossi,M,1988-09-01,33,Calabria,Crotone,,Ndr0005633,,Ndr0005633,'Ndrangheta
292,P00698374,Bruno,Pellegrini,M,1981-03-03,41,Sicily,Vittoria,,Ndr0005633,,Ndr0005633,'Ndrangheta
293,P00009257,Rossana,Rossi,F,1955-09-08,66,Calabria,Lamezia Terme,P0079358,Ndr0001813,,Ndr0001813,'Ndrangheta
294,P00903384,Bruno,Donati,M,1993-09-06,28,Puglia,Foggia,,Ndr0001813,,Ndr0001813,'Ndrangheta
295,P00009261,Tullio,Rossi,M,1953-06-20,68,Calabria,Vibo Valentia,,Cam0003577,,Cam0003577,Camorra
296,P00435999,Filippo,Ferrara,M,1959-11-06,62,Campania,Avellino,P0212139,Cam0003577,,Cam0003577,Camorra
297,P00009273,Emilia,Rossi,F,1944-02-21,78,Calabria,Reggio Calabria,P0107919,Ndr0005669,,Ndr0005669,'Ndrangheta
298,P00009286,Alessio,Rossi,M,1998-12-01,23,Calabria,Montalto Uffugo,,Ndr0002612,,Ndr0002612,'Ndrangheta
299,P00612584,Lorenza,Ferri,F,1974-07-07,47,Sicily,Trapani,,Ndr0002612,,Ndr0002612,'Ndrangheta
300,P00009315,Viola,Rossi,F,1984-03-24,38,Calabria,Lamezia Terme,,Ndr0005924,,Ndr0005924,'Ndrangheta
301,P00100546,Camillo,Ferrari,M,1955-11-14,66,Campania,Avellino,P0094661,Ndr0005924,,Ndr0005924,'Ndrangheta
302,P00983652,Davide,Orlando,M,1999-02-27,23,Puglia,Andria,,Ndr0005924,,Ndr0005924,'Ndrangheta
303,P00009394,Tiziano,Rossi,M,1966-07-11,55,Calabria,Reggio Calabria,,Sac0001339,,Sac0001339,Sacra Corona Unita
304,P00009425,Isabella,Rossi,F,1971-08-18,50,Calabria,Crotone,,Ndr0004348,,Ndr0004348,'Ndrangheta
305,P00009639,Giovanni,Rossi,M,1993-03-12,29,Calabria,Crotone,,Cam0005760,,Cam0005760,Camorra
306,P00614424,Marco,Fabbri,M,1945-02-01,77,Calabria,Acri,P0030709,Cam0005760,,Cam0005760,Camorra
307,P00009647,Diego,Rossi,M,2001-03-02,21,Calabria,Corigliano-Rossano,,Cos0001134,,Cos0001134,Cosa Nostra
308,P00055853,Tullio,Russo,M,1941-08-31,80,Calabria,Crotone,P0238285,Cos0001134,,Cos0001134,Cosa Nostra
309,P00620165,Cecilia,Fabbri,F,1998-01-24,24,Puglia,Taranto,,Cos0001134,,Cos0001134,Cosa Nostra
310,P00009670,Amelia,Rossi,F,1953-02-07,69,Calabria,Catanzaro,P0009151,Cos0004309,,Cos0004309,Cosa Nostra
311,P00614848,Vittoria,Fabbri,F,1995-05-31,26,Calabria,Acri,,Cos0004309,,Cos0004309,Cosa Nostra
312,P00823088,Cecilia,Rossetti,F,1956-06-01,65,Campania,Salerno,,Cos0004309,,Cos0004309,Cosa Nostra
313,P00009719,Sara,Rossi,F,2002-05-02,19,Calabria,Castrovillari,,Cam0000403,,Cam0000403,Camorra
314,P00639038,Barbara,Marini,F,1961-10-29,60,Puglia,Lecce,P0147534,Cam0000403,,Cam0000403,Camorra
315,P00814194,Monica,Benedetti,F,1985-09-01,36,Campania,Benevento,,Cam0000403,,Cam0000403,Camorra
316,P00009782,Mario,Rossi,M,1979-12-24,42,Calabria,Castrovillari,,Ndr0004514,,Ndr0004514,'Ndrangheta
317,P00009911,Gabriele,Rossi,M,1934-01-27,88,Calabria,Reggio Calabria,P0152529,Sac0000657,,Sac0000657,Sacra Corona Unita
318,P00551207,Adriano,D'angelo,M,1993-03-16,29,Campania,Salerno,,Sac0000657,,Sac0000657,Sacra Corona Unita
319,P00711632,Anna,Sanna,F,1950-06-03,71,Puglia,Andria,P0248919,Sac0000657,,Sac0000657,Sacra Corona Unita
320,P00009926,Adriano,Rossi,M,1937-07-17,84,Calabria,Corigliano-Rossano,P0152050,Cam0004217,,Cam0004217,Camorra
321,P00369363,Fulvio,Barbieri,M,1943-09-12,78,Puglia,Andria,P0136195,Cam0004217,,Cam0004217,Camorra
322,P00726863,Neri,Rizzi,M,1934-05-09,87,Calabria,Castrovillari,P0113833,Cam0004217,,Cam0004217,Camorra
323,P00009942,Monica,Rossi,F,1991-09-12,30,Calabria,Vibo Valentia,,Cam0000101,,Cam0000101,Camorra
324,P00009983,Alessandra,Rossi,F,1979-06-22,42,Calabria,Montalto Uffugo,,Cos0005372,,Cos0005372,Cosa Nostra
325,P00266706,Corrado,De Luca,M,1938-03-26,84,Campania,Salerno,P0129770,Cos0005372,,Cos0005372,Cosa Nostra
326,P00648114,Dafne,Grasso,F,1948-08-09,73,Puglia,Foggia,P0133085,Cos0005372,,Cos0005372,Cosa Nostra
327,P00772706,Raffaello,Mazza,M,1963-06-08,58,Campania,Benevento,P0010275,Cos0005372,,Cos0005372,Cosa Nostra
328,P00010088,Salvo,Rossi,M,1949-07-30,72,Calabria,Catanzaro,P0013515,Ndr0002837,,Ndr0002837,'Ndrangheta
329,P00010154,Nicola,Rossi,M,1939-10-23,82,Calabria,Montalto Uffugo,P0017585,Cam0002023,,Cam0002023,Camorra
330,P00010167,Irene,Rossi,F,1953-03-09,69,Calabria,Cosenza,,Cam0005527,,Cam0005527,Camorra
331,P00010168,Ugo,Rossi,M,1985-12-19,36,Calabria,Castrovillari,,Ndr0004285,,Ndr0004285,'Ndrangheta
332,P00010297,Neri,Rossi,M,1980-03-04,42,Calabria,Rende,,Cos0004708,,Cos0004708,Cosa Nostra
333,P00337364,Caterina,Lombardi,F,1961-01-29,61,Campania,Caserta,P0090302,Cos0004708,,Cos0004708,Cosa Nostra
334,P00010348,Rita,Rossi,F,1979-10-19,42,Calabria,Catanzaro,P0055573,Cos0005137,,Cos0005137,Cosa Nostra
335,P00755550,Patrizio,Amato,M,1994-07-26,27,Campania,Benevento,,Cos0005137,,Cos0005137,Cosa Nostra
336,P00010387,Fausto,Rossi,M,1962-08-01,59,Calabria,Castrovillari,,Cam0006436,,Cam0006436,Camorra
337,P00911041,Felice,Piras,M,1938-11-23,83,Puglia,Andria,P0172652,Cam0006436,,Cam0006436,Camorra
338,P00010397,Luisa,Rossi,F,1959-06-05,62,Calabria,Reggio Calabria,P0200820,Ndr0005135,,Ndr0005135,'Ndrangheta
339,P00010423,Laura,Rossi,F,1965-03-29,57,Calabria,Crotone,P0096015,Cam0002690,,Cam0002690,Camorra
340,P00201133,Azzurra,Greco,F,2003-12-16,18,Calabria,Reggio Calabria,,Cam0002690,,Cam0002690,Camorra
341,P00848284,Ludovico,Guerra,M,1969-05-18,52,Campania,Avellino,,Cam0002690,,Cam0002690,Camorra
342,P00010426,Tiziano,Rossi,M,1980-08-31,41,Calabria,Montalto Uffugo,P0096012,Cos0004253,,Cos0004253,Cosa Nostra
343,P00731470,Carlo,Rizzi,M,1947-10-26,74,Sicily,Trapani,P0022701,Cos0004253,Cam0005702,Cos0004253,Cosa Nostra
344,P00908779,Erica,Piras,F,2001-09-09,20,Campania,Avellino,,Cos0004253,,Cos0004253,Cosa Nostra
345,P00010431,Susanna,Rossi,F,2000-01-27,22,Calabria,Acri,,Cam0005766,,Cam0005766,Camorra
346,P00507821,Susanna,Vitale,F,1942-07-16,79,Calabria,Rende,P0064962,Cam0005766,,Cam0005766,Camorra
347,P00610442,Lapo,Ferri,M,1958-08-09,63,Puglia,Andria,P0012833,Cam0005766,,Cam0005766,Camorra
348,P00010480,Davide,Rossi,M,1988-12-10,33,Calabria,Lamezia Terme,,Cos0004294,,Cos0004294,Cosa Nostra
349,P00010508,Luca,Rossi,M,1985-02-23,37,Calabria,Rende,,Cam0000455,,Cam0000455,Camorra
350,P00555186,Augusto,D'angelo,M,1937-04-25,84,Sicily,Caltanissetta,P0246997,Cam0000455,,Cam0000455,Camorra
351,P00010526,Guido,Rossi,M,1954-08-07,67,Calabria,Rende,P0052031,Cam0000648,,Cam0000648,Camorra
352,P00600679,Luca,Ferraro,M,1972-12-21,49,Puglia,Lecce,,Cam0000648,,Cam0000648,Camorra
353,P00768203,Umberto,Silvestri,M,1950-06-18,71,Sicily,Vittoria,P0013325,Cam0000648,,Cam0000648,Camorra
354,P00010534,Valerio,Rossi,M,1995-07-04,26,Calabria,Rende,,Cos0000119,,Cos0000119,Cosa Nostra
355,P00316013,Mirco,Giordano,M,1930-08-12,91,Sicily,Palermo,P0019490,Cos0000119,,Cos0000119,Cosa Nostra
356,P00533581,Beatrice,Serra,F,1973-12-29,48,Puglia,Bari,P0227390,Cos0000119,,Cos0000119,Cosa Nostra
357,P00010566,Dafne,Rossi,F,2004-08-10,17,Calabria,Vibo Valentia,,Sac0000841,,Sac0000841,Sacra Corona Unita
358,P00241778,Vito,Gallo,M,1953-06-06,68,Puglia,Andria,P0047590,Sac0000841,,Sac0000841,Sacra Corona Unita
359,P00555160,Ludovica,D'angelo,F,1948-12-11,73,Sicily,Palermo,P0048515,Sac0000841,,Sac0000841,Sacra Corona Unita
360,P00574144,Livia,Parisi,F,1977-03-21,45,Sicily,Trapani,P0027267,Sac0000841,,Sac0000841,Sacra Corona Unita
361,P00615263,Mauro,Fabbri,M,1965-11-25,56,Calabria,Crotone,P0215053,Sac0000841,,Sac0000841,Sacra Corona Unita
362,P00833677,Livia,Caputo,F,1959-06-25,62,Puglia,Andria,,Sac0000841,,Sac0000841,Sacra Corona Unita
363,P00937664,Ludovico,Neri,M,1986-03-02,36,Campania,Caserta,,Sac0000841,,Sac0000841,Sacra Corona Unita
364,P00010582,Flavia,Rossi,F,1973-06-19,48,Calabria,Reggio Calabria,,Sac0000386,,Sac0000386,Sacra Corona Unita
365,P00010699,Alma,Rossi,F,1944-05-30,77,Calabria,Vibo Valentia,P0194427,Cos0002877,,Cos0002877,Cosa Nostra
366,P00113213,Fiorella,Ferrari,F,1973-10-15,48,Sicily,Marsala,P0211795,Cos0002877,,Cos0002877,Cosa Nostra
367,P00010722,Francesco,Rossi,M,1977-06-03,44,Calabria,Corigliano-Rossano,,Cam0005467,,Cam0005467,Camorra
368,P00794083,Salvatore,Pellegrino,M,1979-03-09,43,Sicily,Marsala,P0077448,Cam0005467,,Cam0005467,Camorra
369,P00010771,Diego,Rossi,M,1940-11-02,81,Calabria,Catanzaro,,Cam0003575,,Cam0003575,Camorra
370,P00010795,Donatella,Rossi,F,1933-03-08,89,Calabria,Lamezia Terme,P0100425,Ndr0001250,,Ndr0001250,'Ndrangheta
371,P00060970,Ludovica,Russo,F,1934-04-02,88,Calabria,Crotone,P0099959,Ndr0001250,,Ndr0001250,'Ndrangheta
372,P00914984,Carla,Vitali,F,1976-07-24,45,Calabria,Rende,,Ndr0001250,,Ndr0001250,'Ndrangheta
373,P00997794,Neri,Negri,M,1971-01-28,51,Puglia,Bari,,Ndr0001250,,Ndr0001250,'Ndrangheta
374,P00010836,Emiliano,Rossi,M,1990-01-13,32,Calabria,Crotone,,Cos0002465,,Cos0002465,Cosa Nostra
375,P00364770,Samuele,Barbieri,M,1946-02-18,76,Campania,Caserta,P0125180,Cos0002465,,Cos0002465,Cosa Nostra
376,P00604771,Benedetta,Ferri,F,1965-12-22,56,Calabria,Castrovillari,P0131045,Cos0002465,,Cos0002465,Cosa Nostra
377,P00010849,Aurora,Rossi,F,1968-03-14,54,Calabria,Castrovillari,,Cos0001987,,Cos0001987,Cosa Nostra
378,P00860884,Gabriella,Fiore,F,1955-08-27,66,Calabria,Rende,,Cos0001987,,Cos0001987,Cosa Nostra
379,P00010917,Rosario,Rossi,M,1946-04-05,76,Calabria,Catanzaro,,Ndr0005793,,Ndr0005793,'Ndrangheta
380,P00673713,Anna,Sala,F,1984-08-04,37,Campania,Caserta,,Ndr0005793,,Ndr0005793,'Ndrangheta
381,P00010934,Gabriella,Rossi,F,1943-02-04,79,Calabria,Castrovillari,P0096927,Sac0000473,,Sac0000473,Sacra Corona Unita
382,P00061246,Saverio,Russo,M,2002-12-02,19,Calabria,Castrovillari,,Sac0000473,,Sac0000473,Sacra Corona Unita
383,P00525141,Rocco,Lombardo,M,1975-10-27,46,Sicily,Marsala,,Sac0000473,,Sac0000473,Sacra Corona Unita
384,P00010999,Gaia,Rossi,F,1966-05-24,55,Calabria,Cosenza,,Cos0003074,,Cos0003074,Cosa Nostra
385,P00387883,Giorgia,Santoro,F,1938-12-27,83,Campania,Avellino,P0135206,Cos0003074,,Cos0003074,Cosa Nostra
386,P00011049,Pasquale,Rossi,M,1964-07-17,57,Calabria,Acri,,Cos0004060,,Cos0004060,Cosa Nostra
387,P00011053,Ada,Rossi,F,1965-12-25,56,Calabria,Reggio Calabria,P0061220,Cam0002749,,Cam0002749,Camorra
388,P00011059,Filippo,Rossi,M,2001-07-29,20,Calabria,Lamezia Terme,,Cam0004848,,Cam0004848,Camorra
389,P00192997,Giovanni,Marino,M,1939-01-24,83,Campania,Naples,P0023727,Cam0004848,,Cam0004848,Camorra
390,P00011090,Camillo,Rossi,M,1934-09-01,87,Calabria,Montalto Uffugo,P0061181,Ndr0002431,,Ndr0002431,'Ndrangheta
391,P00370874,Daniele,Barbieri,M,1949-02-20,73,Sicily,Ragusa,P0148639,Ndr0002431,,Ndr0002431,'Ndrangheta
392,P00623666,Eugenia,Fabbri,F,1936-01-17,86,Sicily,Ragusa,P0211787,Ndr0002431,,Ndr0002431,'Ndrangheta
393,P00011219,Alberto,Rossi,M,2004-06-18,17,Calabria,Catanzaro,,Cam0004925,,Cam0004925,Camorra
394,P00691407,Bernardo,Pellegrini,M,1954-10-29,67,Calabria,Rende,P0217202,Cam0004925,,Cam0004925,Camorra
395,P00011409,Cecilia,Rossi,F,1962-11-12,59,Calabria,Corigliano-Rossano,P0017744,Cam0004421,,Cam0004421,Camorra
396,P00504285,Claudio,Martinelli,M,1940-02-08,82,Sicily,Marsala,P0249392,Cam0004421,,Cam0004421,Camorra
397,P00854190,Caterina,Bernardi,F,1937-03-28,85,Calabria,Catanzaro,P0229211,Cam0004421,,Cam0004421,Camorra
398,P00011426,Biagio,Rossi,M,1988-09-17,33,Calabria,Rende,,Cam0000015,,Cam0000015,Camorra
399,P00011487,Elvira,Rossi,F,1991-03-20,31,Calabria,Castrovillari,,Cam0004030,,Cam0004030,Camorra
400,P00211707,Gianluca,Greco,M,1996-08-06,25,Puglia,Foggia,,Cam0004030,Cam0003238,Cam0004030,Camorra
401,P00011506,Lucio,Rossi,M,1942-03-27,80,Calabria,Corigliano-Rossano,,Cos0002571,,Cos0002571,Cosa Nostra
402,P00551869,Fulvio,D'angelo,M,1970-08-04,51,Campania,Salerno,P0108024,Cos0002571,,Cos0002571,Cosa Nostra
403,P00011524,Riccardo,Rossi,M,1976-12-23,45,Calabria,Montalto Uffugo,,Cos0001979,,Cos0001979,Cosa Nostra
404,P00104898,Fiorella,Ferrari,F,1990-07-25,31,Campania,Salerno,,Cos0001979,,Cos0001979,Cosa Nostra
405,P00966931,Salvo,Ruggiero,M,1947-05-09,74,Campania,Salerno,P0205849,Cos0001979,,Cos0001979,Cosa Nostra
406,P00011570,Biagio,Rossi,M,1970-11-23,51,Calabria,Corigliano-Rossano,P0175379,Cam0006002,,Cam0006002,Camorra
407,P00011596,Camillo,Rossi,M,1951-08-31,70,Calabria,Montalto Uffugo,P0012727,Cos0000552,,Cos0000552,Cosa Nostra
408,P00159853,Alma,Romano,F,1960-10-03,61,Puglia,Taranto,P0238936,Cos0000552,,Cos0000552,Cosa Nostra
409,P00292543,Ludovica,Costa,F,1965-05-27,56,Calabria,Cosenza,,Cos0000552,,Cos0000552,Cosa Nostra
410,P00629510,Claudia,Bianco,F,1939-01-25,83,Puglia,Foggia,P0015617,Cos0000552,,Cos0000552,Cosa Nostra
411,P00673542,Chiara,Sala,F,1976-12-30,45,Campania,Salerno,,Cos0000552,,Cos0000552,Cosa Nostra
412,P00011609,Luisa,Rossi,F,1948-08-10,73,Calabria,Montalto Uffugo,P0195276,Ndr0004153,,Ndr0004153,'Ndrangheta
413,P00011647,Monica,Rossi,F,2004-07-20,17,Calabria,Lamezia Terme,,Cam0004587,,Cam0004587,Camorra
414,P00250236,Guido,Conti,M,1996-02-16,26,Calabria,Rende,,Cam0004587,,Cam0004587,Camorra
415,P00011648,Fabiana,Rossi,F,1990-12-26,31,Calabria,Lamezia Terme,,Cam0002445,,Cam0002445,Camorra
416,P00011694,Serena,Rossi,F,1934-02-16,88,Calabria,Acri,,Ndr0005297,,Ndr0005297,'Ndrangheta
417,P00157138,Bernardo,Romano,M,1934-09-23,87,Puglia,Lecce,P0169710,Ndr0005297,,Ndr0005297,'Ndrangheta
418,P00011756,Valeria,Rossi,F,1966-09-25,55,Calabria,Rende,P0171462,Sac0001571,,Sac0001571,Sacra Corona Unita
419,P00357863,Fabiana,Moretti,F,1975-05-08,46,Sicily,Ragusa,,Sac0001571,,Sac0001571,Sacra Corona Unita
